股票代码,年度,股票简称,证券交易所,中小企业板标示
502,2011,绿景地产,SZ,0
503,2003,海虹控股,SZ,0
503,2004,海虹控股,SZ,0
503,2005,海虹控股,SZ,0
503,2006,海虹控股,SZ,0
503,2007,海虹控股,SZ,0
503,2008,海虹控股,SZ,0
503,2009,海虹控股,SZ,0
503,2010,海虹控股,SZ,0
504,2002,赛迪传媒,SZ,0
504,2003,赛迪传媒,SZ,0
504,2004,赛迪传媒,SZ,0
504,2005,赛迪传媒,SZ,0
504,2006,赛迪传媒,SZ,0
504,2007,赛迪传媒,SZ,0
504,2008,赛迪传媒,SZ,0
504,2009,*ST传媒,SZ,0
504,2011,*ST传媒,SZ,0
505,2003,ST珠江,SZ,0
505,2004,ST珠江,SZ,0
505,2005,*ST珠江,SZ,0
505,2006,*ST珠江,SZ,0
505,2007,珠江控股,SZ,0
505,2008,*ST珠江,SZ,0
505,2009,*ST珠江,SZ,0
505,2011,ST珠江,SZ,0
506,2002,东泰控股,SZ,0
506,2004,东泰控股,SZ,0
506,2005,东泰控股,SZ,0
506,2006,S*ST东泰,SZ,0
506,2007,S*ST东泰,SZ,0
506,2008,*ST东泰,SZ,0
506,2009,ST中润,SZ,0
506,2010,中润投资,SZ,0
507,2002,粤富华,SZ,0
507,2003,粤富华,SZ,0
507,2004,粤富华,SZ,0
507,2005,粤富华,SZ,0
507,2006,粤富华,SZ,0
507,2007,粤富华,SZ,0
507,2009,粤富华,SZ,0
507,2011,珠海港,SZ,0
509,2002,天歌科技,SZ,0
509,2003,同人华塑,SZ,0
509,2004,同人华塑,SZ,0
509,2005,同人华塑,SZ,0
509,2006,S*ST华塑,SZ,0
509,2007,SST华塑,SZ,0
510,2002,金路集团,SZ,0
510,2004,金路集团,SZ,0
510,2006,金路集团,SZ,0
510,2007,金路集团,SZ,0
510,2008,金路集团,SZ,0
511,2002,银基发展,SZ,0
511,2003,银基发展,SZ,0
511,2004,银基发展,SZ,0
511,2005,银基发展,SZ,0
511,2006,银基发展,SZ,0
511,2007,银基发展,SZ,0
511,2008,银基发展,SZ,0
511,2009,银基发展,SZ,0
511,2010,银基发展,SZ,0
513,2002,丽珠集团,SZ,0
513,2003,丽珠集团,SZ,0
513,2004,丽珠集团,SZ,0
513,2005,丽珠集团,SZ,0
513,2006,丽珠集团,SZ,0
513,2007,丽珠集团,SZ,0
513,2009,丽珠集团,SZ,0
513,2011,丽珠集团,SZ,0
514,2002,ST渝开发,SZ,0
514,2003,渝开发,SZ,0
514,2004,渝开发,SZ,0
514,2005,G渝开发,SZ,0
514,2006,渝开发,SZ,0
514,2007,渝开发,SZ,0
514,2008,渝开发,SZ,0
514,2009,渝开发,SZ,0
514,2011,渝开发,SZ,0
515,2002,渝钛白,SZ,0
515,2003,渝钛白,SZ,0
515,2004,攀渝钛业,SZ,0
515,2005,攀渝钛业,SZ,0
515,2006,攀渝钛业,SZ,0
515,2007,攀渝钛业,SZ,0
515,2008,攀渝钛业,SZ,0
516,2004,陕解放A,SZ,0
516,2005,陕解放A,SZ,0
516,2006,陕解放A,SZ,0
516,2008,开元控股,SZ,0
516,2009,开元控股,SZ,0
517,2002,甬成功,SZ,0
517,2003,甬成功,SZ,0
517,2004,甬成功,SZ,0
517,2005,*ST成功,SZ,0
517,2006,S*ST成功,SZ,0
517,2007,S*ST成功,SZ,0
517,2008,*ST成功,SZ,0
517,2009,ST成功,SZ,0
517,2011,荣安地产,SZ,0
518,2002,四环生物,SZ,0
518,2004,四环生物,SZ,0
518,2005,四环生物,SZ,0
518,2007,四环生物,SZ,0
518,2008,*ST生物,SZ,0
518,2009,*ST生物,SZ,0
518,2010,四环生物,SZ,0
519,2004,银河动力,SZ,0
519,2010,江南红箭,SZ,0
520,2002,中国凤凰,SZ,0
520,2003,中国凤凰,SZ,0
520,2004,中国凤凰,SZ,0
520,2005,中国凤凰,SZ,0
520,2006,长航凤凰,SZ,0
520,2007,长航凤凰,SZ,0
520,2008,长航凤凰,SZ,0
520,2009,长航凤凰,SZ,0
520,2010,长航凤凰,SZ,0
521,2002,美菱电器,SZ,0
521,2003,美菱电器,SZ,0
521,2004,美菱电器,SZ,0
521,2005,美菱电器,SZ,0
521,2006,S美菱,SZ,0
521,2008,美菱电器,SZ,0
521,2009,美菱电器,SZ,0
521,2011,美菱电器,SZ,0
522,2002,白云山A,SZ,0
522,2003,白云山A,SZ,0
522,2004,白云山A,SZ,0
522,2005,白云山A,SZ,0
522,2006,白云山A,SZ,0
522,2007,白云山A,SZ,0
522,2009,白云山A,SZ,0
522,2011,白云山A,SZ,0
523,2002,广州浪奇,SZ,0
523,2003,广州浪奇,SZ,0
523,2004,广州浪奇,SZ,0
523,2005,G浪奇,SZ,0
523,2006,广州浪奇,SZ,0
523,2007,广州浪奇,SZ,0
523,2008,广州浪奇,SZ,0
523,2009,广州浪奇,SZ,0
524,2002,东方宾馆,SZ,0
524,2003,东方宾馆,SZ,0
524,2004,东方宾馆,SZ,0
524,2005,G穗东方,SZ,0
524,2006,东方宾馆,SZ,0
524,2007,东方宾馆,SZ,0
524,2008,东方宾馆,SZ,0
524,2009,东方宾馆,SZ,0
524,2011,东方宾馆,SZ,0
525,2002,红太阳,SZ,0
525,2003,红太阳,SZ,0
525,2004,红太阳,SZ,0
525,2005,红太阳,SZ,0
525,2006,红太阳,SZ,0
525,2007,红太阳,SZ,0
525,2008,红太阳,SZ,0
525,2009,红太阳,SZ,0
525,2010,红太阳,SZ,0
526,2002,好时光,SZ,0
526,2003,好时光,SZ,0
526,2004,好时光,SZ,0
526,2005,旭飞投资,SZ,0
526,2006,旭飞投资,SZ,0
526,2007,旭飞投资,SZ,0
526,2008,旭飞投资,SZ,0
526,2009,旭飞投资,SZ,0
526,2010,旭飞投资,SZ,0
527,2002,粤美的A,SZ,0
527,2003,粤美的A,SZ,0
527,2004,美的电器,SZ,0
527,2005,G美的,SZ,0
527,2006,美的电器,SZ,0
527,2009,美的电器,SZ,0
527,2011,美的电器,SZ,0
528,2002,桂柳工A,SZ,0
528,2003,桂柳工A,SZ,0
528,2004,桂柳工A,SZ,0
528,2005,G柳工,SZ,0
528,2006,柳工,SZ,0
528,2008,柳工,SZ,0
528,2009,柳工,SZ,0
528,2011,柳工,SZ,0
529,2002,粤美雅A,SZ,0
529,2004,ST美雅,SZ,0
529,2005,*ST美雅,SZ,0
529,2006,S*ST美雅,SZ,0
529,2009,广弘控股,SZ,0
529,2011,广弘控股,SZ,0
530,2002,大冷股份,SZ,0
530,2003,大冷股份,SZ,0
530,2004,大冷股份,SZ,0
530,2005,G大冷,SZ,0
530,2006,大冷股份,SZ,0
530,2007,大冷股份,SZ,0
530,2008,大冷股份,SZ,0
530,2009,大冷股份,SZ,0
530,2010,大冷股份,SZ,0
531,2002,穗恒运A,SZ,0
531,2003,穗恒运A,SZ,0
531,2004,穗恒运A,SZ,0
531,2005,G穗恒运,SZ,0
531,2006,穗恒运A,SZ,0
531,2007,穗恒运A,SZ,0
531,2009,穗恒运A,SZ,0
531,2010,穗恒运A,SZ,0
532,2002,粤华电A,SZ,0
532,2003,力合股份,SZ,0
532,2004,力合股份,SZ,0
532,2005,力合股份,SZ,0
532,2006,力合股份,SZ,0
532,2007,力合股份,SZ,0
532,2008,力合股份,SZ,0
532,2009,力合股份,SZ,0
532,2011,力合股份,SZ,0
533,2002,ST万家乐,SZ,0
533,2003,ST万家乐,SZ,0
533,2004,万家乐A,SZ,0
533,2005,万家乐A,SZ,0
533,2006,万家乐,SZ,0
533,2007,万家乐,SZ,0
533,2008,万家乐,SZ,0
533,2009,万家乐,SZ,0
533,2010,万家乐,SZ,0
534,2002,汕电力A,SZ,0
534,2003,汕电力A,SZ,0
534,2004,汕电力A,SZ,0
534,2005,汕电力A,SZ,0
534,2006,汕电力A,SZ,0
534,2007,汕电力A,SZ,0
534,2008,汕电力A,SZ,0
534,2009,万泽股份,SZ,0
534,2011,万泽股份,SZ,0
536,2003,ST闽闽东,SZ,0
536,2004,ST闽闽东,SZ,0
536,2005,ST闽闽东,SZ,0
536,2006,SST闽东,SZ,0
536,2007,SST闽东,SZ,0
536,2008,SST闽东,SZ,0
536,2009,闽闽东,SZ,0
536,2011,华映科技,SZ,0
537,2003,南开戈德,SZ,0
537,2004,ST戈德,SZ,0
537,2005,G广宇,SZ,0
537,2006,广宇发展,SZ,0
537,2007,广宇发展,SZ,0
537,2008,广宇发展,SZ,0
537,2009,广宇发展,SZ,0
537,2011,广宇发展,SZ,0
538,2002,云南白药,SZ,0
538,2003,云南白药,SZ,0
538,2004,云南白药,SZ,0
538,2005,云南白药,SZ,0
538,2006,云南白药,SZ,0
538,2007,云南白药,SZ,0
538,2008,云南白药,SZ,0
538,2009,云南白药,SZ,0
538,2011,云南白药,SZ,0
539,2003,粤电力A,SZ,0
539,2004,粤电力A,SZ,0
539,2005,G粤电力,SZ,0
539,2006,粤电力A,SZ,0
539,2007,粤电力A,SZ,0
539,2008,粤电力A,SZ,0
539,2009,粤电力A,SZ,0
539,2010,粤电力A,SZ,0
540,2007,中天城投,SZ,0
540,2008,中天城投,SZ,0
540,2009,中天城投,SZ,0
540,2010,中天城投,SZ,0
541,2004,佛山照明,SZ,0
541,2005,佛山照明,SZ,0
541,2006,佛山照明,SZ,0
541,2007,佛山照明,SZ,0
541,2008,佛山照明,SZ,0
541,2009,佛山照明,SZ,0
541,2010,佛山照明,SZ,0
542,2002,TCL通讯,SZ,0
543,2002,皖能电力,SZ,0
543,2003,皖能电力,SZ,0
543,2004,皖能电力,SZ,0
543,2005,G皖能,SZ,0
543,2006,皖能电力,SZ,0
543,2007,皖能电力,SZ,0
543,2008,皖能电力,SZ,0
543,2009,皖能电力,SZ,0
543,2011,皖能电力,SZ,0
544,2002,ST白鸽,SZ,0
544,2003,ST白鸽,SZ,0
544,2004,白鸽股份,SZ,0
544,2005,白鸽股份,SZ,0
544,2006,中原环保,SZ,0
545,2002,恒和制药,SZ,0
545,2004,吉林制药,SZ,0
545,2005,吉林制药,SZ,0
545,2006,吉林制药,SZ,0
545,2007,*ST吉药,SZ,0
545,2009,吉林制药,SZ,0
545,2010,*ST吉药,SZ,0
546,2002,ST吉轻工,SZ,0
546,2003,ST吉轻工,SZ,0
546,2004,ST吉轻工,SZ,0
546,2005,ST吉光华,SZ,0
546,2006,光华控股,SZ,0
546,2009,光华控股,SZ,0
547,2003,闽福发A,SZ,0
547,2004,闽福发A,SZ,0
547,2005,闽福发A,SZ,0
547,2006,闽福发A,SZ,0
547,2007,闽福发A,SZ,0
547,2008,闽福发A,SZ,0
547,2009,闽福发A,SZ,0
547,2010,闽福发A,SZ,0
548,2002,湖南投资,SZ,0
548,2003,湖南投资,SZ,0
548,2004,湖南投资,SZ,0
548,2005,湖南投资,SZ,0
548,2006,湖南投资,SZ,0
548,2007,湖南投资,SZ,0
548,2009,湖南投资,SZ,0
548,2010,湖南投资,SZ,0
549,2002,湘火炬A,SZ,0
549,2003,湘火炬A,SZ,0
549,2004,湘火炬A,SZ,0
549,2005,湘火炬A,SZ,0
549,2006,S湘火炬,SZ,0
550,2002,江铃汽车,SZ,0
550,2003,江铃汽车,SZ,0
550,2004,江铃汽车,SZ,0
550,2005,G江铃,SZ,0
550,2006,江铃汽车,SZ,0
550,2007,江铃汽车,SZ,0
550,2008,江铃汽车,SZ,0
550,2009,江铃汽车,SZ,0
550,2011,江铃汽车,SZ,0
551,2002,创元科技,SZ,0
551,2003,创元科技,SZ,0
551,2004,创元科技,SZ,0
551,2005,G创元,SZ,0
551,2006,创元科技,SZ,0
551,2007,创元科技,SZ,0
551,2008,创元科技,SZ,0
551,2011,创元科技,SZ,0
552,2002,长风特电,SZ,0
552,2003,ST长风,SZ,0
552,2004,ST长风,SZ,0
552,2005,G*ST靖,SZ,0
552,2006,靖远煤电,SZ,0
552,2007,靖远煤电,SZ,0
552,2008,靖远煤电,SZ,0
552,2009,靖远煤电,SZ,0
552,2011,靖远煤电,SZ,0
553,2002,沙隆达A,SZ,0
553,2003,沙隆达A,SZ,0
553,2004,沙隆达A,SZ,0
553,2005,沙隆达A,SZ,0
553,2006,沙隆达A,SZ,0
553,2007,沙隆达A,SZ,0
553,2008,沙隆达A,SZ,0
553,2009,沙隆达A,SZ,0
553,2011,沙隆达A,SZ,0
554,2002,泰山石油,SZ,0
554,2003,泰山石油,SZ,0
554,2004,泰山石油,SZ,0
554,2005,泰山石油,SZ,0
554,2006,泰山石油,SZ,0
554,2007,泰山石油,SZ,0
554,2008,泰山石油,SZ,0
554,2009,泰山石油,SZ,0
555,2002,ST太光,SZ,0
555,2003,ST太光,SZ,0
555,2004,ST太光,SZ,0
555,2005,ST太光,SZ,0
555,2006,*ST太光,SZ,0
555,2007,*ST太光,SZ,0
555,2008,ST太光,SZ,0
555,2010,ST太光,SZ,0
557,2009,ST银广夏,SZ,0
558,2002,莱茵置业,SZ,0
558,2003,莱茵置业,SZ,0
558,2004,莱茵置业,SZ,0
558,2005,莱茵置业,SZ,0
558,2006,莱茵置业,SZ,0
558,2007,莱茵置业,SZ,0
558,2008,莱茵置业,SZ,0
558,2009,莱茵置业,SZ,0
558,2011,莱茵置业,SZ,0
559,2002,万向钱潮,SZ,0
559,2003,万向钱潮,SZ,0
559,2004,万向钱潮,SZ,0
559,2005,万向钱潮,SZ,0
559,2006,万向钱潮,SZ,0
559,2007,万向钱潮,SZ,0
559,2009,万向钱潮,SZ,0
559,2011,万向钱潮,SZ,0
560,2002,ST昆百大,SZ,0
560,2003,*ST百大,SZ,0
560,2004,ST昆百大,SZ,0
560,2005,ST昆百大,SZ,0
560,2006,ST昆百大,SZ,0
560,2007,昆百大A,SZ,0
560,2008,昆百大A,SZ,0
560,2009,昆百大A,SZ,0
560,2011,昆百大A,SZ,0
561,2002,ST长岭,SZ,0
561,2003,*ST长岭,SZ,0
561,2004,*ST长岭,SZ,0
561,2005,*ST长岭,SZ,0
561,2006,SST长岭,SZ,0
561,2007,S*ST长岭,SZ,0
561,2008,S*ST长岭,SZ,0
561,2011,烽火电子,SZ,0
562,2002,宏源证券,SZ,0
562,2005,宏源证券,SZ,0
562,2006,宏源证券,SZ,0
562,2007,宏源证券,SZ,0
562,2009,宏源证券,SZ,0
562,2010,宏源证券,SZ,0
563,2006,陕国投A,SZ,0
563,2007,陕国投A,SZ,0
563,2009,陕国投A,SZ,0
563,2010,陕国投A,SZ,0
564,2002,西安民生,SZ,0
564,2003,西安民生,SZ,0
564,2004,西安民生,SZ,0
564,2005,西安民生,SZ,0
564,2006,西安民生,SZ,0
564,2007,西安民生,SZ,0
564,2008,西安民生,SZ,0
564,2009,西安民生,SZ,0
564,2011,西安民生,SZ,0
565,2002,渝三峡A,SZ,0
565,2003,渝三峡A,SZ,0
565,2004,渝三峡A,SZ,0
565,2005,渝三峡A,SZ,0
565,2006,渝三峡A,SZ,0
565,2007,渝三峡A,SZ,0
565,2008,渝三峡A,SZ,0
565,2009,渝三峡A,SZ,0
565,2011,渝三峡A,SZ,0
566,2002,ST海药,SZ,0
566,2004,ST海药,SZ,0
566,2005,G海药,SZ,0
566,2006,海南海药,SZ,0
566,2007,海南海药,SZ,0
566,2008,海南海药,SZ,0
566,2009,海南海药,SZ,0
566,2011,海南海药,SZ,0
567,2002,ST琼海德,SZ,0
567,2003,ST琼海德,SZ,0
567,2004,ST琼海德,SZ,0
567,2005,G海德,SZ,0
567,2006,海德股份,SZ,0
567,2007,海德股份,SZ,0
567,2008,海德股份,SZ,0
567,2009,海德股份,SZ,0
567,2010,海德股份,SZ,0
568,2003,泸州老窖,SZ,0
568,2004,泸州老窖,SZ,0
568,2005,G老窖,SZ,0
568,2006,泸州老窖,SZ,0
568,2007,泸州老窖,SZ,0
568,2009,泸州老窖,SZ,0
568,2011,泸州老窖,SZ,0
569,2002,川投长钢,SZ,0
569,2003,川投长钢,SZ,0
569,2004,长城股份,SZ,0
569,2005,长城股份,SZ,0
569,2006,*ST长钢,SZ,0
569,2007,*ST长钢,SZ,0
569,2008,长城股份,SZ,0
570,2002,ST常柴A,SZ,0
570,2003,ST常柴A,SZ,0
570,2004,苏常柴A,SZ,0
570,2005,苏常柴A,SZ,0
570,2006,苏常柴A,SZ,0
570,2011,苏常柴A,SZ,0
571,2003,ST新大洲,SZ,0
571,2004,新大洲A,SZ,0
571,2005,新大洲A,SZ,0
571,2006,新大洲A,SZ,0
571,2007,新大洲A,SZ,0
571,2008,新大洲A,SZ,0
571,2009,新大洲A,SZ,0
571,2010,新大洲A,SZ,0
572,2003,ST金盘,SZ,0
572,2004,ST金盘,SZ,0
572,2005,G金盘,SZ,0
572,2006,海马股份,SZ,0
572,2007,海马股份,SZ,0
572,2008,海马股份,SZ,0
572,2009,海马股份,SZ,0
572,2010,海马股份,SZ,0
573,2002,粤宏远A,SZ,0
573,2003,粤宏远A,SZ,0
573,2004,粤宏远A,SZ,0
573,2005,粤宏远A,SZ,0
573,2006,粤宏远A,SZ,0
573,2007,粤宏远A,SZ,0
573,2009,粤宏远A,SZ,0
573,2010,粤宏远A,SZ,0
576,2002,广东甘化,SZ,0
576,2003,广东甘化,SZ,0
576,2004,广东甘化,SZ,0
576,2005,G甘化,SZ,0
576,2006,广东甘化,SZ,0
576,2007,广东甘化,SZ,0
576,2008,*ST甘化,SZ,0
576,2009,*ST甘化,SZ,0
576,2010,ST甘化,SZ,0
578,2003,数码网络,SZ,0
578,2004,数码网络,SZ,0
578,2005,数码网络,SZ,0
578,2006,S*ST数码,SZ,0
578,2007,ST盐湖,SZ,0
578,2008,ST盐湖,SZ,0
578,2009,盐湖集团,SZ,0
578,2011,盐湖集团,SZ,0
581,2002,威孚高科,SZ,0
581,2003,威孚高科,SZ,0
581,2004,威孚高科,SZ,0
581,2005,G威孚,SZ,0
581,2006,威孚高科,SZ,0
581,2007,威孚高科,SZ,0
581,2009,威孚高科,SZ,0
581,2011,威孚高科,SZ,0
582,2002,北海新力,SZ,0
582,2003,北海新力,SZ,0
582,2004,北海新力,SZ,0
582,2005,北海港,SZ,0
582,2007,北海港,SZ,0
582,2008,北海港,SZ,0
582,2009,北海港,SZ,0
582,2010,北海港,SZ,0
583,2002,托普软件,SZ,0
583,2003,托普软件,SZ,0
583,2004,ST托普,SZ,0
583,2005,*ST托普,SZ,0
583,2006,S*ST托普,SZ,0
584,2003,蜀都A,SZ,0
584,2004,舒卡股份,SZ,0
584,2005,G舒卡,SZ,0
584,2006,舒卡股份,SZ,0
584,2007,舒卡股份,SZ,0
584,2008,舒卡股份,SZ,0
584,2009,友利控股,SZ,0
584,2011,友利控股,SZ,0
585,2002,ST东北电,SZ,0
585,2003,ST东北电,SZ,0
585,2004,ST东北电,SZ,0
585,2005,ST东北电,SZ,0
585,2006,东北电气,SZ,0
585,2007,东北电气,SZ,0
585,2010,东北电气,SZ,0
586,2002,ST汇源,SZ,0
586,2003,ST汇源,SZ,0
586,2004,汇源通信,SZ,0
586,2005,G汇源,SZ,0
586,2006,汇源通信,SZ,0
586,2007,汇源通信,SZ,0
586,2008,汇源通信,SZ,0
586,2009,*ST汇源,SZ,0
586,2010,ST汇源,SZ,0
587,2002,光明家具,SZ,0
587,2003,光明家具,SZ,0
587,2004,ST光明,SZ,0
587,2005,ST光明,SZ,0
587,2006,SST光明,SZ,0
587,2007,S*ST光明,SZ,0
587,2008,SST光明,SZ,0
587,2009,S*ST光明,SZ,0
587,2011,S*ST光明,SZ,0
589,2002,黔轮胎A,SZ,0
589,2003,黔轮胎A,SZ,0
589,2004,黔轮胎A,SZ,0
589,2005,黔轮胎A,SZ,0
589,2006,黔轮胎A,SZ,0
589,2007,黔轮胎A,SZ,0
589,2008,黔轮胎A,SZ,0
589,2009,黔轮胎A,SZ,0
589,2010,黔轮胎A,SZ,0
590,2002,紫光古汉,SZ,0
590,2003,紫光古汉,SZ,0
590,2004,紫光古汉,SZ,0
590,2005,紫光古汉,SZ,0
590,2006,紫光古汉,SZ,0
590,2007,紫光古汉,SZ,0
591,2002,桐君阁,SZ,0
591,2003,桐君阁,SZ,0
591,2004,桐君阁,SZ,0
591,2005,桐君阁,SZ,0
591,2006,桐君阁,SZ,0
591,2007,桐君阁,SZ,0
591,2009,桐君阁,SZ,0
591,2011,桐君阁,SZ,0
592,2002,ST昌源,SZ,0
592,2004,*ST昌源,SZ,0
592,2006,S*ST昌源,SZ,0
592,2009,中福实业,SZ,0
592,2010,中福实业,SZ,0
593,2002,成都华联,SZ,0
593,2003,宝光药业,SZ,0
593,2004,宝光药业,SZ,0
593,2005,宝光药业,SZ,0
593,2006,大通燃气,SZ,0
593,2007,大通燃气,SZ,0
593,2008,大通燃气,SZ,0
593,2009,大通燃气,SZ,0
593,2010,大通燃气,SZ,0
594,2002,ST宏峰,SZ,0
594,2003,ST宏峰,SZ,0
594,2004,内蒙宏峰,SZ,0
594,2005,G宏峰,SZ,0
594,2006,天津宏峰,SZ,0
594,2007,国恒铁路,SZ,0
594,2008,国恒铁路,SZ,0
594,2009,国恒铁路,SZ,0
594,2010,国恒铁路,SZ,0
595,2002,西北轴承,SZ,0
595,2003,西北轴承,SZ,0
595,2004,西北轴承,SZ,0
595,2005,西北轴承,SZ,0
595,2006,西北轴承,SZ,0
595,2007,西北轴承,SZ,0
595,2009,西北轴承,SZ,0
595,2011,*ST西轴,SZ,0
596,2002,古井贡A,SZ,0
596,2003,古井贡A,SZ,0
596,2004,*ST古井,SZ,0
596,2006,ST古井Ａ,SZ,0
596,2007,古井贡酒,SZ,0
596,2009,古井贡酒,SZ,0
596,2011,古井贡酒,SZ,0
597,2002,东北药,SZ,0
597,2003,东北药,SZ,0
597,2004,东北药,SZ,0
597,2005,G东北药,SZ,0
597,2006,东北制药,SZ,0
597,2007,东北制药,SZ,0
597,2009,东北制药,SZ,0
597,2011,东北制药,SZ,0
598,2002,蓝星清洗,SZ,0
598,2003,蓝星清洗,SZ,0
598,2004,蓝星清洗,SZ,0
598,2005,蓝星清洗,SZ,0
598,2006,蓝星清洗,SZ,0
598,2007,蓝星清洗,SZ,0
598,2008,蓝星清洗,SZ,0
598,2009,*ST清洗,SZ,0
598,2010,兴蓉投资,SZ,0
599,2002,青岛双星,SZ,0
599,2003,青岛双星,SZ,0
599,2004,青岛双星,SZ,0
599,2005,G双星,SZ,0
599,2006,青岛双星,SZ,0
599,2007,青岛双星,SZ,0
599,2008,青岛双星,SZ,0
599,2009,青岛双星,SZ,0
599,2010,青岛双星,SZ,0
600,2003,国际大厦,SZ,0
600,2004,建投能源,SZ,0
600,2005,G建投,SZ,0
600,2006,建投能源,SZ,0
600,2007,建投能源,SZ,0
600,2008,建投能源,SZ,0
600,2009,建投能源,SZ,0
600,2010,建投能源,SZ,0
601,2002,韶能股份,SZ,0
601,2003,韶能股份,SZ,0
601,2004,韶能股份,SZ,0
601,2005,G韶能,SZ,0
601,2006,韶能股份,SZ,0
601,2007,韶能股份,SZ,0
601,2008,韶能股份,SZ,0
602,2003,金马集团,SZ,0
602,2004,金马集团,SZ,0
602,2005,G金马,SZ,0
602,2006,金马集团,SZ,0
602,2007,金马集团,SZ,0
602,2008,金马集团,SZ,0
602,2009,金马集团,SZ,0
602,2010,*ST金马,SZ,0
603,2003,ST威达,SZ,0
603,2004,ST威达,SZ,0
603,2005,ST威达,SZ,0
603,2006,*ST威达,SZ,0
603,2008,*ST威达,SZ,0
603,2009,*ST威达,SZ,0
603,2010,*ST威达,SZ,0
605,2002,四环药业,SZ,0
605,2003,四环药业,SZ,0
605,2004,四环药业,SZ,0
605,2005,四环药业,SZ,0
605,2006,四环药业,SZ,0
605,2007,*ST四环,SZ,0
605,2008,ST四环,SZ,0
606,2002,青海明胶,SZ,0
606,2004,青海明胶,SZ,0
606,2005,G明胶,SZ,0
606,2006,青海明胶,SZ,0
606,2007,青海明胶,SZ,0
606,2008,青海明胶,SZ,0
606,2009,青海明胶,SZ,0
607,2002,华立控股,SZ,0
607,2003,华立控股,SZ,0
607,2004,华立控股,SZ,0
607,2005,G华立,SZ,0
607,2006,华立药业,SZ,0
607,2007,华立药业,SZ,0
607,2008,华立药业,SZ,0
607,2009,华立药业,SZ,0
607,2010,*ST华控,SZ,0
608,2002,阳光股份,SZ,0
608,2003,阳光股份,SZ,0
608,2004,阳光股份,SZ,0
608,2007,阳光股份,SZ,0
608,2008,阳光股份,SZ,0
608,2011,阳光股份,SZ,0
609,2002,燕化高新,SZ,0
609,2003,燕化高新,SZ,0
609,2004,燕化高新,SZ,0
609,2005,燕化高新,SZ,0
609,2006,绵世股份,SZ,0
609,2007,绵世股份,SZ,0
609,2009,绵世股份,SZ,0
609,2011,绵世股份,SZ,0
610,2002,西安旅游,SZ,0
610,2003,西安旅游,SZ,0
610,2004,西安旅游,SZ,0
610,2005,G西旅,SZ,0
610,2006,西安旅游,SZ,0
610,2007,西安旅游,SZ,0
610,2008,西安旅游,SZ,0
610,2009,西安旅游,SZ,0
610,2010,西安旅游,SZ,0
611,2002,时代科技,SZ,0
611,2003,时代科技,SZ,0
611,2004,时代科技,SZ,0
611,2005,时代科技,SZ,0
611,2006,时代科技,SZ,0
611,2007,时代科技,SZ,0
611,2008,时代科技,SZ,0
611,2011,时代科技,SZ,0
612,2002,焦作万方,SZ,0
612,2003,焦作万方,SZ,0
612,2004,焦作万方,SZ,0
612,2005,焦作万方,SZ,0
612,2006,焦作万方,SZ,0
612,2008,焦作万方,SZ,0
612,2009,焦作万方,SZ,0
612,2011,焦作万方,SZ,0
613,2004,*ST东海A,SZ,0
613,2007,ST东海A,SZ,0
613,2008,ST东海A,SZ,0
613,2009,ST东海A,SZ,0
613,2010,ST东海A,SZ,0
615,2002,湖北金环,SZ,0
615,2003,湖北金环,SZ,0
615,2004,湖北金环,SZ,0
615,2005,G金环,SZ,0
615,2006,湖北金环,SZ,0
615,2007,湖北金环,SZ,0
615,2008,湖北金环,SZ,0
615,2009,湖北金环,SZ,0
615,2010,湖北金环,SZ,0
616,2002,亿城股份,SZ,0
616,2005,亿城股份,SZ,0
616,2006,亿城股份,SZ,0
616,2007,亿城股份,SZ,0
616,2009,亿城股份,SZ,0
616,2011,亿城股份,SZ,0
617,2002,石油济柴,SZ,0
617,2003,石油济柴,SZ,0
617,2004,石油济柴,SZ,0
617,2005,石油济柴,SZ,0
617,2006,石油济柴,SZ,0
617,2007,石油济柴,SZ,0
617,2008,石油济柴,SZ,0
617,2009,石油济柴,SZ,0
617,2011,石油济柴,SZ,0
618,2002,ST吉化,SZ,0
618,2003,*ST吉化,SZ,0
618,2004,*ST吉化,SZ,0
619,2002,海螺型材,SZ,0
619,2003,海螺型材,SZ,0
619,2004,海螺型材,SZ,0
619,2005,G海型材,SZ,0
619,2006,海螺型材,SZ,0
619,2007,海螺型材,SZ,0
619,2008,海螺型材,SZ,0
619,2009,海螺型材,SZ,0
619,2010,海螺型材,SZ,0
620,2002,ST圣方科,SZ,0
620,2003,ST圣方科,SZ,0
620,2004,ST圣方科,SZ,0
620,2005,*ST圣方,SZ,0
620,2009,S*ST圣方,SZ,0
620,2010,S*ST圣方,SZ,0
621,2002,比特科技,SZ,0
622,2004,*ST恒立,SZ,0
622,2005,*ST恒立,SZ,0
622,2007,S*ST恒立,SZ,0
622,2008,S*ST恒立,SZ,0
622,2009,S*ST恒立,SZ,0
622,2010,S*ST恒立,SZ,0
623,2003,吉林敖东,SZ,0
623,2004,吉林敖东,SZ,0
623,2005,G敖东,SZ,0
623,2006,吉林敖东,SZ,0
623,2007,吉林敖东,SZ,0
623,2009,吉林敖东,SZ,0
623,2011,吉林敖东,SZ,0
625,2002,长安汽车,SZ,0
625,2003,长安汽车,SZ,0
625,2004,长安汽车,SZ,0
625,2005,长安汽车,SZ,0
625,2006,长安汽车,SZ,0
625,2007,长安汽车,SZ,0
