股票代码,年度,金额最高的前三名董事的报酬总额,金额最高的前三名高级管理人员的报酬总额,独立董事津贴,审计委员会,薪酬与考核委员会,战略委员会,提名委员会,董事会的规模,监事会的规模,年度股东大会的参会股东人数,独立董事总人数
600089,1998,-95,-95,-95,0,0,0,0,3,4,22,0
600090,1998,-95,-95,-95,0,0,0,0,10,3,22,0
600091,1998,-95,-95,-95,0,0,0,0,9,5,18,0
600092,1998,-95,-95,-95,0,0,0,0,7,3,59,0
600093,1998,-95,-95,-95,0,0,0,0,9,3,39,0
600094,1998,-95,-95,-95,0,0,0,0,14,5,182,0
600095,1998,46882,48488,-95,0,0,0,0,6,3,59,0
600096,1998,-95,-95,-95,0,0,0,0,7,5,37,0
600097,1998,-95,-95,-95,0,0,0,0,10,4,27,0
600098,1998,-95,-95,-95,0,0,0,0,9,3,61,0
600099,1998,59440,-95,-95,0,0,0,0,7,3,25,0
600100,1998,-95,-95,-95,0,0,0,0,7,3,112,0
600101,1998,-95,-95,-95,0,0,0,0,11,5,39,0
600102,1998,-95,-95,-95,0,0,0,0,9,5,123,0
600103,1998,81671,81671,-95,0,0,0,0,9,5,53,0
600104,1998,-95,-95,-95,0,0,0,0,6,3,1126,0
600105,1998,-95,-95,-95,0,0,0,0,17,3,68,0
600106,1998,-95,-95,-95,0,0,0,0,7,5,14,0
600107,1998,-95,-95,-95,0,0,0,0,11,5,42,0
600108,1998,-95,-95,-95,0,0,0,0,12,5,5,0
600109,1998,-95,-95,-95,0,0,0,0,9,5,34,0
600110,1998,-95,-95,-95,0,0,0,0,9,5,40,0
600111,1998,-95,-95,-95,0,0,0,0,9,7,16,0
600112,1998,-95,-95,-95,0,0,0,0,7,5,57,0
600113,1998,-95,-95,-95,0,0,0,0,9,5,69,0
600115,1998,-95,-95,-95,0,0,0,0,8,5,155,3
600116,1998,-95,-95,-95,0,0,0,0,11,5,46,0
600117,1998,-95,-95,-95,0,0,0,0,15,5,50,0
600118,1998,-95,-95,-95,0,0,0,0,7,3,32,0
600119,1998,-95,-95,-95,0,0,0,0,10,5,77,0
600120,1998,-95,-95,-95,0,0,0,0,7,5,121,0
600121,1998,-95,-95,-95,0,0,0,0,18,14,42,0
600122,1998,-95,-95,-95,0,0,0,0,7,3,-95,0
600123,1998,-95,-95,-95,0,0,0,0,11,3,18,0
600125,1998,-95,-95,-95,0,0,0,0,9,4,19,0
600126,1998,-95,-95,-95,0,0,0,0,7,3,96,0
600127,1998,-95,-95,-95,0,0,0,0,7,3,132,0
600128,1998,-95,-95,-95,0,0,0,0,5,5,40,0
600129,1998,-95,-95,-95,0,0,0,0,7,3,22,0
600131,1998,-95,-95,-95,0,0,0,0,11,5,11,0
600132,1998,-95,-95,-95,0,0,0,0,9,5,76,0
600133,1998,-95,-95,-95,0,0,0,0,9,7,21,0
600135,1998,-95,-95,-95,0,0,0,0,9,3,4,0
600136,1998,-95,-95,-95,0,0,0,0,9,5,17,0
600137,1998,-95,-95,-95,0,0,0,0,9,5,23,0
600138,1998,-95,-95,-95,0,0,0,0,9,3,6,0
600139,1998,-95,-95,-95,0,0,0,0,13,5,39,0
600148,1998,-95,-95,-95,0,0,0,0,7,3,49,0
600150,1998,-95,-95,-95,0,0,0,0,15,13,-95,0
600151,1998,-95,-95,-95,0,0,0,0,9,3,17,0
600152,1998,-95,-95,-95,0,0,0,0,7,5,-95,0
600153,1998,-95,-95,-95,0,0,0,0,11,3,24,0
600155,1998,-95,-95,-95,0,0,0,0,9,5,-95,0
600156,1998,-95,-95,-95,0,0,0,0,13,7,34,0
600157,1998,-95,-95,-95,0,0,0,0,7,3,86,0
600158,1998,-95,-95,-95,0,0,0,0,11,3,5,0
600159,1998,31286,31286,-95,0,0,0,0,15,7,19,0
600160,1998,-95,-95,-95,0,0,0,0,9,3,19,0
600161,1998,-95,-95,-95,0,0,0,0,7,3,23,0
600162,1998,-95,-95,-95,0,0,0,0,7,5,85,0
600163,1998,-95,-95,-95,0,0,0,0,7,5,37,0
600165,1998,-95,-95,-95,0,0,0,0,11,5,78,0
600166,1998,-95,-95,-95,0,0,0,0,15,7,-95,0
600167,1998,3983700,4974200,70000,1,1,0,1,5,3,11,0
600168,1998,-95,-95,-95,0,0,0,0,7,5,11,0
600169,1998,13736,15587,-95,0,0,0,0,11,7,40,0
600170,1998,-95,-95,-95,0,0,0,0,13,3,623,0
600171,1998,-95,-95,-95,0,0,0,0,11,9,174,0
600172,1998,-95,-95,-95,0,0,0,0,7,3,46,0
600173,1998,487602,712366.75,35714.28,1,1,1,1,7,5,6,0
600175,1998,120,120,6,1,1,1,1,7,4,2,0
600176,1998,1290000,1100000,30000,1,1,1,1,9,5,6,0
600177,1998,-95,-95,-95,0,0,0,0,7,5,-95,0
600178,1998,-95,-95,-95,0,0,0,0,13,5,11,0
600179,1998,-95,-95,-95,0,0,0,0,13,5,10,0
600180,1998,-95,-95,-95,0,0,0,0,11,3,3,0
600181,1998,-95,-95,-95,0,0,0,0,9,3,8,0
600183,1998,-95,-95,-95,0,0,0,0,7,3,-95,0
600186,1998,-95,-95,-95,0,0,0,0,11,5,72,0
600187,1998,-95,-95,-95,0,0,0,0,13,5,12,0
600188,1998,-95,-95,-95,0,0,0,0,13,5,-95,2
600189,1998,-95,-95,-95,0,0,0,0,7,3,38,0
600191,1998,-95,-95,-95,0,0,0,0,7,5,37,0
600192,1998,-95,-95,-95,0,0,0,0,10,5,65,0
600195,1998,1708750,1708750,31500,1,1,1,1,7,3,4,0
600196,1998,-95,-95,-95,0,0,0,0,5,3,39,0
600198,1998,-95,-95,-95,0,0,0,0,17,8,87,0
600199,1998,-95,-95,-95,0,0,0,0,7,5,31,0
600200,1998,406000,374000,30000,1,1,1,1,11,5,4,0
600201,1998,1400000,1050000,60000,1,1,1,1,9,10,6,0
600206,1998,480000,94000,80000,1,1,1,1,7,5,5,0
600209,1998,1430000,1330000,80000,1,1,1,1,6,3,2,0
600218,1998,-95,-95,-95,0,0,0,0,9,3,212,0
600228,1998,288900,810700,40000,1,1,1,1,11,5,2,0
600266,1998,135100,290100,35100,1,1,1,1,9,5,130,0
600359,1998,327900,796400,120000,1,1,1,1,9,7,6,0
600600,1998,-95,-95,-95,0,0,0,0,6,3,17,2
600601,1998,-95,-95,-95,0,0,0,0,9,0,235,0
600602,1998,95256,97656,-95,0,0,0,0,12,7,504,0
600603,1998,-95,-95,-95,0,0,0,0,8,3,615,0
600604,1998,-95,-95,-95,0,0,0,0,7,5,233,0
600605,1998,109411,-95,-95,0,0,0,0,11,3,153,0
600606,1998,-95,-95,-95,0,0,0,0,7,3,108,0
600607,1998,177260,-95,-95,0,0,0,0,6,3,263,0
600608,1998,-95,-95,-95,0,0,0,0,7,5,153,0
600609,1998,-95,-95,-95,0,0,0,0,7,3,7,0
600610,1998,-95,-95,-95,0,0,0,0,7,5,232,0
600611,1998,-95,-95,-95,0,0,0,0,15,10,621,0
600612,1998,-95,-95,-95,0,0,0,0,6,3,266,0
600613,1998,-95,-95,-95,0,0,0,0,8,3,182,0
600614,1998,-95,-95,-95,0,0,0,0,10,5,124,0
600615,1998,-95,-95,-95,0,0,0,0,11,6,235,0
600616,1998,-95,-95,-95,0,0,0,0,9,3,476,0
600617,1998,-95,-95,-95,0,0,0,0,9,10,54,0
600618,1998,-95,-95,-95,0,0,0,0,15,9,118,0
600619,1998,-95,-95,-95,0,0,0,0,12,5,354,0
600620,1998,-95,-95,-95,0,0,0,0,17,5,203,0
600621,1998,-95,-95,-95,0,0,0,0,11,5,320,0
600622,1998,-95,-95,-95,0,0,0,0,14,3,667,0
600623,1998,-95,-95,-95,0,0,0,0,12,8,116,0
600624,1998,-95,-95,-95,0,0,0,0,5,5,441,0
600625,1998,-95,-95,-95,0,0,0,0,15,7,212,0
600626,1998,-95,-95,-95,0,0,0,0,13,5,185,0
600627,1998,-95,-95,-95,0,0,0,0,12,3,147,0
600628,1998,-95,-95,-95,0,0,0,0,8,3,1012,0
600629,1998,-95,-95,-95,0,0,0,0,9,5,224,0
600630,1998,-95,-95,-95,0,0,0,0,13,5,169,0
600631,1998,-95,-95,-95,0,0,0,0,9,4,1961,0
600632,1998,-95,-95,-95,0,0,0,0,11,4,1164,0
600634,1998,-95,-95,-95,0,0,0,0,7,3,82,0
600635,1998,-95,-95,-95,0,0,0,0,9,3,882,0
600636,1998,-95,-95,-95,0,0,0,0,7,5,180,0
600637,1998,-95,-95,-95,0,0,0,0,11,9,282,0
600638,1998,-95,-95,-95,0,0,0,0,7,3,1258,0
600639,1998,0,0,-95,0,0,0,0,9,5,510,0
600640,1998,-95,-95,-95,0,0,0,0,14,3,284,0
600641,1998,-95,-95,-95,0,0,0,0,9,9,654,0
600642,1998,-95,-95,-95,0,0,0,0,10,3,710,0
600643,1998,-95,-95,-95,0,0,0,0,17,7,385,0
600644,1998,-95,-95,-95,0,0,0,0,13,3,15,0
600645,1998,-95,-95,-95,0,0,0,0,9,3,243,0
600646,1998,-95,-95,-95,0,0,0,0,8,2,87,0
600647,1998,0,-95,-95,0,0,0,0,7,3,171,0
600648,1998,-95,-95,-95,0,0,0,0,8,3,573,0
600649,1998,-95,-95,-95,0,0,0,0,9,3,1983,0
600650,1998,-95,-95,-95,0,0,0,0,9,3,542,0
600651,1998,-95,-95,-95,0,0,0,0,8,3,282,0
600652,1998,-95,-95,-95,0,0,0,0,19,3,291,0
600653,1998,-95,-95,-95,0,0,0,0,7,4,686,0
600654,1998,-95,-95,-95,0,0,0,0,9,3,798,0
600655,1998,-95,-95,-95,0,0,0,0,14,3,1551,0
600656,1998,-95,-95,-95,0,0,0,0,11,7,40,0
600657,1998,-95,-95,-95,0,0,0,0,13,3,25,0
600658,1998,-95,-95,-95,0,0,0,0,13,5,22,0
600659,1998,-95,-95,-95,0,0,0,0,8,5,38,0
600660,1998,-95,-95,-95,0,0,0,0,10,1,13,0
600661,1998,-95,-95,-95,0,0,0,0,11,5,116,0
600662,1998,-95,-95,-95,0,0,0,0,14,5,1101,0
600663,1998,108036,121008,-95,0,0,0,0,7,3,707,0
600664,1998,-95,-95,-95,0,0,0,0,11,3,36,0
600665,1998,-95,-95,-95,0,0,0,0,18,8,384,0
600666,1998,-95,-95,-95,0,0,0,0,9,5,12,0
600667,1998,-95,-95,-95,0,0,0,0,10,5,28,0
600668,1998,-95,-95,-95,0,0,0,0,13,5,35,0
600669,1998,-95,-95,-95,0,0,0,0,7,3,46,0
600670,1998,-95,-95,-95,0,0,0,0,9,3,-95,0
600671,1998,-95,-95,-95,0,0,0,0,11,5,45,0
600672,1998,-95,-95,-95,0,0,0,0,7,3,4,0
600673,1998,-95,-95,-95,0,0,0,0,11,5,41,0
600674,1998,-95,-95,-95,0,0,0,0,8,4,194,0
600675,1998,-95,-95,-95,0,0,0,0,9,3,561,0
600676,1998,-95,-95,-95,0,0,0,0,17,5,101,0
600677,1998,-95,-95,-95,0,0,0,0,12,5,27,0
600678,1998,-95,-95,-95,0,0,0,0,12,8,24,0
600679,1998,-95,-95,-95,0,0,0,0,19,5,102,0
600680,1998,-95,-95,-95,0,0,0,0,7,3,199,0
600681,1998,-95,-95,-95,0,0,0,0,13,7,33,0
600682,1998,-95,-95,-95,0,0,0,0,7,3,227,0
600683,1998,-95,-95,-95,0,0,0,0,10,5,136,0
600684,1998,-95,-95,-95,0,0,0,0,7,5,206,0
600685,1998,-95,-95,-95,0,0,0,0,12,5,-95,2
600686,1998,-95,-95,-95,0,0,0,0,10,3,13,0
600687,1998,-95,-95,-95,0,0,0,0,5,3,9,0
600688,1998,-95,-95,-95,0,0,0,0,10,3,-95,4
600689,1998,-95,-95,-95,0,0,0,0,9,5,143,0
600690,1998,-95,-95,-95,0,0,0,0,7,3,71,0
600691,1998,-95,-95,-95,0,0,0,0,13,7,53,0
600692,1998,-95,-95,-95,0,0,0,0,6,3,137,0
600693,1998,-95,-95,-95,0,0,0,0,8,3,121,0
600694,1998,-95,-95,-95,0,0,0,0,11,3,198,0
600695,1998,-95,-95,-95,0,0,0,0,12,3,42,0
600696,1998,-95,-95,-95,0,0,0,0,9,3,38,0
600697,1998,-95,-95,-95,0,0,0,0,10,4,85,0
600698,1998,-95,-95,-95,0,0,0,0,7,3,28,0
600699,1998,-95,-95,-95,0,0,0,0,8,7,10,0
600700,1998,-95,-95,-95,0,0,0,0,13,5,48,0
600701,1998,-95,-95,-95,0,0,0,0,7,3,25,0
600702,1998,-95,-95,-95,0,0,0,0,9,5,100,0
600703,1998,-95,-95,-95,0,0,0,0,11,5,75,0
600704,1998,-95,-95,-95,0,0,0,0,8,5,52,0
600705,1998,-95,-95,-95,0,0,0,0,14,5,12,0
600706,1998,-95,-95,-95,0,0,0,0,7,3,14,0
600707,1998,-95,-95,-95,0,0,0,0,7,3,13,0
600708,1998,-95,-95,-95,0,0,0,0,17,6,56,0
600710,1998,-95,-95,-95,0,0,0,0,9,3,25,0
600711,1998,-95,-95,-95,0,0,0,0,7,5,9,0
600712,1998,-95,-95,-95,0,0,0,0,9,5,60,0
600713,1998,-95,-95,-95,0,0,0,0,5,3,73,0
600714,1998,-95,-95,-95,0,0,0,0,10,5,15,0
600715,1998,-95,-95,-95,0,0,0,0,8,7,53,0
600716,1998,-95,-95,-95,0,0,0,0,8,3,15,0
600717,1998,-95,-95,-95,0,0,0,0,14,5,45,0
600718,1998,-95,-95,-95,0,0,0,0,7,3,110,0
600719,1998,-95,-95,-95,0,0,0,0,9,5,85,0
600720,1998,-95,-95,-95,0,0,0,0,11,5,63,0
600721,1998,76920,78960,-95,0,0,0,0,9,3,15,0
600722,1998,-95,-95,-95,0,0,0,0,9,5,25,0
600723,1998,-95,-95,-95,0,0,0,0,11,3,49,0
600724,1998,-95,-95,-95,0,0,0,0,7,5,418,0
600725,1998,-95,-95,-95,0,0,0,0,9,3,12,0
600726,1998,-95,-95,-95,0,0,0,0,17,3,22,0
600727,1998,-95,-95,-95,0,0,0,0,11,3,31,0
600728,1998,-95,-95,-95,0,0,0,0,9,3,12,0
600729,1998,-95,-95,-95,0,0,0,0,6,5,370,0
600730,1998,-95,-95,-95,0,0,0,0,18,9,148,0
600731,1998,-95,-95,-95,0,0,0,0,13,3,60,0
600732,1998,-95,-95,-95,0,0,0,0,7,5,114,0
600733,1998,-95,-95,-95,0,0,0,0,7,3,61,0
600734,1998,-95,-95,-95,0,0,0,0,11,2,23,0
600735,1998,0,0,-95,0,0,0,0,7,3,3,0
600736,1998,97852,-95,-95,0,0,0,0,9,4,88,0
600737,1998,-95,-95,-95,0,0,0,0,11,5,93,0
600738,1998,-95,-95,-95,0,0,0,0,8,5,55,0
600739,1998,-95,-95,-95,0,0,0,0,9,3,44,0
600740,1998,-95,-95,-95,0,0,0,0,9,7,106,0
600741,1998,-95,-95,-95,0,0,0,0,17,3,630,0
600742,1998,-95,-95,-95,0,0,0,0,9,3,28,0
600743,1998,-95,-95,-95,0,0,0,0,11,3,45,0
600744,1998,-95,-95,-95,0,0,0,0,11,7,22,0
600745,1998,-95,-95,-95,0,0,0,0,9,5,76,0
600746,1998,-95,-95,-95,0,0,0,0,7,3,39,0
600747,1998,-95,-95,-95,0,0,0,0,7,4,108,0
600748,1998,-95,-95,-95,0,0,0,0,9,5,157,0
600749,1998,-95,-95,-95,0,0,0,0,6,3,23,0
600750,1998,-95,-95,-95,0,0,0,0,9,3,85,0
600751,1998,88204,94878,-95,0,0,0,0,5,3,42,0
600752,1998,-95,-95,-95,0,0,0,0,13,3,24,0
600753,1998,44000,45000,-95,0,0,0,0,8,3,86,0
600754,1998,-95,-95,-95,0,0,0,0,15,5,801,0
600755,1998,-95,-95,-95,0,0,0,0,7,3,20,0
600756,1998,-95,-95,-95,0,0,0,0,6,3,40,0
600757,1998,-95,-95,-95,0,0,0,0,9,5,143,0
600758,1998,-95,-95,-95,0,0,0,0,13,7,58,0
600759,1998,72550,-95,-95,0,0,0,0,11,3,13,0
600760,1998,48129,48146,-95,0,0,0,0,9,5,81,0
600761,1998,60768,11600,-95,0,0,0,0,10,5,32,0
600763,1998,74100,-95,-95,0,0,0,0,11,5,6,0
600764,1998,69783,69783,-95,0,0,0,0,13,9,168,0
600765,1998,38400,-95,-95,0,0,0,0,7,3,46,0
600766,1998,120000,-95,-95,0,0,0,0,9,4,53,0
600767,1998,138000,138000,-95,0,0,0,0,11,3,15,0
600768,1998,96000,-95,-95,0,0,0,0,17,3,22,0
600769,1998,35463,35501,-95,0,0,0,0,14,6,59,0
600770,1998,75296,-95,-95,0,0,0,0,7,5,16,0
600771,1998,59000,59000,-95,0,0,0,0,11,3,13,0
600772,1998,67200,67200,-95,0,0,0,0,9,5,29,0
600773,1998,112118,112118,-95,0,0,0,0,9,3,57,0
600774,1998,48374,-95,-95,0,0,0,0,9,3,58,0
600777,1998,46000,46000,-95,0,0,0,0,7,5,41,0
600778,1998,109889,-95,-95,0,0,0,0,9,7,35,0
600779,1998,35745,-95,-95,0,0,0,0,11,5,53,0
600780,1998,18720,-95,-95,0,0,0,0,7,5,20,0
600781,1998,88800,-95,-95,0,0,0,0,9,3,173,0
600782,1998,-95,-95,-95,0,0,0,0,8,6,13,0
600783,1998,79845,-95,-95,0,0,0,0,11,5,24,0
600784,1998,85000,-95,-95,0,0,0,0,9,3,78,0
600785,1998,77837,-95,-95,0,0,0,0,9,5,13,0
600786,1998,110658,114942,-95,0,0,0,0,7,3,13,0
600787,1998,87506,-95,-95,0,0,0,0,9,5,16,0
600788,1998,136840,136840,-95,0,0,0,0,11,7,31,0
600789,1998,-95,-95,-95,0,0,0,0,11,5,58,0
600790,1998,167370,-95,-95,0,0,0,0,9,5,28,0
600791,1998,54679,-95,-95,0,0,0,0,15,5,120,0
600792,1998,42761,42761,-95,0,0,0,0,7,3,10,0
600793,1998,30028,30028,-95,0,0,0,0,11,5,48,0
600794,1998,74935,-95,-95,0,0,0,0,7,5,44,0
600795,1998,16000,-95,-95,0,0,0,0,7,3,33,0
600796,1998,126840,126840,-95,0,0,0,0,9,4,33,0
600797,1998,237083,-95,-95,0,0,0,0,7,3,27,0
600798,1998,100000,100000,-95,0,0,0,0,13,5,55,0
600799,1998,54000,54000,-95,0,0,0,0,9,5,70,0
600800,1998,98600,104300,-95,0,0,0,0,9,5,52,0
600801,1998,57478,-95,-95,0,0,0,0,13,3,40,0
600802,1998,60236,66305,-95,0,0,0,0,9,7,54,0
600803,1998,-95,-95,-95,0,0,0,0,11,3,8,0
600804,1998,-95,-95,-95,0,0,0,0,9,3,61,0
600805,1998,-95,-95,-95,0,0,0,0,15,5,53,0
600806,1998,-95,-95,-95,0,0,0,0,5,3,-95,3
600807,1998,-95,-95,-95,0,0,0,0,7,4,43,0
600808,1998,-95,-95,-95,0,0,0,0,11,3,9,0
600809,1998,-95,-95,-95,0,0,0,0,9,5,46,0
600810,1998,-95,-95,-95,0,0,0,0,9,5,20,0
600811,1998,-95,-95,-95,0,0,0,0,6,5,30,0
600812,1998,-95,-95,-95,0,0,0,0,5,5,94,0
600813,1998,-95,-95,-95,0,0,0,0,12,5,94,0
600814,1998,-95,-95,-95,0,0,0,0,11,3,52,0
600815,1998,-95,-95,-95,0,0,0,0,7,5,16,0
600816,1998,-95,-95,-95,0,0,0,0,9,3,61,0
600817,1998,-95,-95,-95,0,0,0,0,12,3,196,0
600818,1998,-95,-95,-95,0,0,0,0,11,4,92,0
600819,1998,-95,-95,-95,0,0,0,0,9,5,142,0
600820,1998,-95,-95,-95,0,0,0,0,11,5,324,0
600821,1998,-95,-95,-95,0,0,0,0,9,5,26,0
600822,1998,-95,-95,-95,0,0,0,0,9,7,201,0
600823,1998,-95,-95,-95,0,0,0,0,9,5,726,0
600824,1998,-95,-95,-95,0,0,0,0,9,5,589,0
600825,1998,-95,-95,-95,0,0,0,0,7,3,191,0
600826,1998,-95,-95,-95,0,0,0,0,7,5,911,0
600827,1998,-95,-95,-95,0,0,0,0,7,3,292,0
600828,1998,-95,-95,-95,0,0,0,0,9,5,74,0
600829,1998,-95,-95,-95,0,0,0,0,9,5,17,0
600830,1998,-95,-95,-95,0,0,0,0,13,7,58,0
600831,1998,-95,-95,-95,0,0,0,0,11,5,6,0
600832,1998,-95,-95,-95,0,0,0,0,12,5,1687,0
600834,1998,-95,-95,-95,0,0,0,0,7,3,230,0
600835,1998,-95,-95,-95,0,0,0,0,8,4,141,0
600836,1998,-95,-95,-95,0,0,0,0,7,3,180,0
600838,1998,-95,-95,-95,0,0,0,0,7,5,467,0
600839,1998,-95,-95,-95,0,0,0,0,15,5,346,0
600840,1998,-95,-95,-95,0,0,0,0,11,5,25,0
600841,1998,-95,-95,-95,0,0,0,0,11,7,184,0
600842,1998,-95,-95,-95,0,0,0,0,11,5,198,0
600843,1998,-95,-95,-95,0,0,0,0,10,3,228,0
600844,1998,-95,-95,-95,0,0,0,0,13,2,495,0
600845,1998,-95,-95,-95,0,0,0,0,10,5,55,0
600846,1998,-95,-95,-95,0,0,0,0,9,3,26,0
600847,1998,-95,-95,-95,0,0,0,0,7,3,26,0
600848,1998,-95,-95,-95,0,0,0,0,9,6,258,0
600849,1998,-95,-95,-95,0,0,0,0,9,5,641,0
600850,1998,-95,-95,-95,0,0,0,0,11,5,89,0
600851,1998,-95,-95,-95,0,0,0,0,7,3,568,0
600852,1998,-95,-95,-95,0,0,0,0,10,5,8,0
600853,1998,-95,-95,-95,0,0,0,0,11,4,24,0
600854,1998,-95,-95,-95,0,0,0,0,5,3,12,0
600855,1998,-95,-95,-95,0,0,0,0,15,6,12,0
600856,1998,-95,-95,-95,0,0,0,0,9,7,183,0
600857,1998,-95,-95,-95,0,0,0,0,10,5,114,0
600858,1998,-95,-95,-95,0,0,0,0,14,5,39,0
600859,1998,-95,-95,-95,0,0,0,0,11,3,37,0
600860,1998,-95,-95,-95,0,0,0,0,11,3,11,0
600861,1998,-95,-95,-95,0,0,0,0,17,8,113,0
600862,1998,-95,-95,-95,0,0,0,0,9,5,14,0
600863,1998,-95,-95,-95,0,0,0,0,9,6,15,0
600864,1998,-95,-95,-95,0,0,0,0,7,3,10,0
600865,1998,-95,-95,-95,0,0,0,0,11,5,117,0
600866,1998,-95,-95,-95,0,0,0,0,7,3,78,0
600867,1998,-95,-95,-95,0,0,0,0,9,3,47,0
600868,1998,-95,-95,-95,0,0,0,0,11,3,1263,0
600869,1998,-95,-95,-95,0,0,0,0,7,5,3,0
600870,1998,-95,-95,-95,0,0,0,0,11,3,15,0
600871,1998,-95,-95,-95,0,0,0,0,12,5,-95,0
600872,1998,-95,-95,-95,0,0,0,0,11,3,10,0
600873,1998,-95,-95,-95,0,0,0,0,7,3,19,0
600875,1998,-95,-95,-95,0,0,0,0,10,3,-95,2
600876,1998,-95,-95,-95,0,0,0,0,9,5,-95,0
600877,1998,-95,-95,-95,0,0,0,0,15,5,19,0
600878,1998,-95,-95,-95,0,0,0,0,9,3,11,0
600879,1998,-95,-95,-95,0,0,0,0,9,5,51,0
600880,1998,-95,-95,-95,0,0,0,0,7,5,23,0
600881,1998,-95,-95,-95,0,0,0,0,13,7,25,0
600882,1998,-95,-95,-95,0,0,0,0,11,5,51,0
600883,1998,-95,-95,-95,0,0,0,0,7,3,17,0
600884,1998,-95,-95,-95,0,0,0,0,7,5,49,0
600885,1998,-95,-95,-95,0,0,0,0,11,7,48,0
600886,1998,-95,-95,-95,0,0,0,0,12,5,39,0
600887,1998,-95,-95,-95,0,0,0,0,11,5,287,0
600888,1998,-95,-95,-95,0,0,0,0,11,5,20,0
600889,1998,-95,-95,-95,0,0,0,0,6,3,49,0
600890,1998,-95,-95,-95,0,0,0,0,9,5,133,0
600891,1998,-95,-95,-95,0,0,0,0,13,5,144,0
600892,1998,-95,-95,-95,0,0,0,0,9,3,15,0
600893,1998,-95,-95,-95,0,0,0,0,13,5,91,0
600894,1998,-95,-95,-95,0,0,0,0,11,5,77,0
600895,1998,-95,-95,-95,0,0,0,0,8,6,231,0
600896,1998,-95,-95,-95,0,0,0,0,9,7,28,0
600897,1998,-95,-95,-95,0,0,0,0,7,5,12,0
600898,1998,-95,-95,-95,0,0,0,0,11,5,43,0
600899,1998,-95,-95,-95,0,0,0,0,7,3,16,0
1,1999,-95,-95,-95,0,0,0,0,11,6,276,0
2,1999,-95,-95,0,0,0,0,0,17,3,68,1
3,1999,-95,-95,-95,0,0,0,0,11,3,10,0
4,1999,-95,-95,-95,0,0,0,0,9,3,7,0
5,1999,-95,-95,-95,0,0,0,0,11,3,5,0
6,1999,-95,-95,-95,0,0,0,0,12,3,26,0
7,1999,-95,-95,-95,0,0,0,0,5,3,12,0
8,1999,-95,-95,-95,0,0,0,0,6,4,5,0
9,1999,-95,-95,-95,0,0,0,0,9,5,13,0
10,1999,-95,-95,-95,0,0,0,0,11,3,8,0
11,1999,-95,-95,-95,0,0,0,0,8,5,5,0
12,1999,-95,-95,-95,0,0,0,0,9,3,29,1
13,1999,-95,-95,-95,0,0,0,0,13,5,-95,0
14,1999,-95,-95,-95,0,0,0,0,9,3,5,0
15,1999,-95,-95,-95,0,0,0,0,10,3,7,0
16,1999,-95,-95,-95,0,0,0,0,7,3,43,0
17,1999,-95,-95,-95,0,0,0,0,7,3,7,0
18,1999,-95,-95,-95,0,0,0,0,6,3,11,0
19,1999,-95,-95,-95,0,0,0,0,6,3,8,0
20,1999,-95,-95,-95,0,0,0,0,5,3,17,0
21,1999,-95,-95,-95,0,0,0,0,7,4,14,0
22,1999,-95,-95,-95,0,0,0,0,8,3,27,0
23,1999,-95,-95,-95,0,0,0,0,10,3,187,0
24,1999,-95,-95,-95,0,0,0,0,11,5,13,2
25,1999,-95,-95,-95,0,0,0,0,6,5,2,0
26,1999,-95,-95,-95,0,0,0,0,6,4,12,0
27,1999,-95,-95,-95,0,0,0,0,8,5,15,1
28,1999,-95,-95,-95,0,0,0,0,9,3,14,0
29,1999,-95,-95,-95,0,0,0,0,8,5,3,0
30,1999,-95,-95,-95,0,0,0,0,7,5,78,0
31,1999,-95,-95,-95,0,0,0,0,9,4,13,0
32,1999,-95,-95,-95,0,0,0,0,7,4,12,0
33,1999,-95,-95,-95,0,0,0,0,7,3,21,0
34,1999,121965,189369,-95,0,0,0,0,7,5,5,0
35,1999,-95,-95,-95,0,0,0,0,12,3,11,0
36,1999,-95,-95,-95,0,0,0,0,9,3,48,0
37,1999,366000,534000,-95,0,0,0,0,10,7,12,1
38,1999,-95,-95,-95,0,0,0,0,9,3,5,0
39,1999,-95,-95,-95,0,0,0,0,9,3,22,0
40,1999,-95,-95,-95,0,0,0,0,9,3,33,0
42,1999,-95,-95,-95,0,0,0,0,9,3,106,0
43,1999,-95,-95,-95,0,0,0,0,9,5,26,0
45,1999,-95,-95,-95,0,0,0,0,5,4,13,0
46,1999,-95,-95,-95,0,0,0,0,7,3,16,0
47,1999,-95,-95,-95,0,0,0,0,4,3,2,0
48,1999,-95,-95,-95,0,0,0,0,10,6,9,0
49,1999,-95,-95,-95,0,0,0,0,8,2,30,0
50,1999,-95,-95,-95,0,0,0,0,5,3,8,0
55,1999,-95,-95,-95,0,0,0,0,7,3,25,0
56,1999,-95,-95,-95,0,0,0,0,5,3,39,0
58,1999,-95,-95,-95,0,0,0,0,9,5,33,0
59,1999,-95,-95,-95,0,0,0,0,8,2,24,0
60,1999,-95,-95,-95,0,0,0,0,11,6,28,0
61,1999,-95,-95,-95,0,0,0,0,12,3,98,0
62,1999,-95,-95,-95,0,0,0,0,9,3,35,0
63,1999,-95,-95,-95,0,0,0,0,11,7,45,0
65,1999,-95,-95,-95,0,0,0,0,7,3,10,0
66,1999,-95,-95,-95,0,0,0,0,8,3,23,0
68,1999,-95,-95,-95,0,0,0,0,0,0,17,0
69,1999,-95,-95,-95,0,0,0,0,9,5,18,0
