股票代码,年度,CR_5指数,CR_10指数,Z指数,Herfindahl_5指数,Herfindahl_10指数
600061,1998,0.727272,0.774891,3.036700764,0.168815122,0.169297616
600062,1998,0.682974,0.702927,17.89980596,0.372461424,0.372542819
600063,1998,0.660441,0.696931,142.6985572,0.413342438,0.41362681
600064,1998,0.599771,0.632382,5.576941249,0.199984111,0.200209477
600066,1998,0.385893,0.392592,1.55425465,0.056190737,0.056199739
600067,1998,0.341091,0.422796,10.05122766,0.067304788,0.068667942
600068,1998,0.577529,0.650129,471.6329218,0.328373028,0.329434827
600069,1998,0.61908,0.641904,1.821046724,0.200652186,0.200758901
600070,1998,0.550445,0.566567,11.7870863,0.181465723,0.181518179
600071,1998,0.615265,0.630907,140.7352119,0.36523244,0.365283165
600072,1998,0.579573,0.593109,28.93380364,0.298000288,0.298042184
600073,1998,0.652409,0.656995,48.75561406,0.396635604,0.396639826
600074,1998,0.690339,0.699639,-97,0.147350942,0.147368769
600075,1998,0.587666,0.595046,130.1660592,0.326597615,0.326608793
600076,1998,0.362184,0.378054,8.234494234,0.084148029,0.084200535
600077,1998,0.665457,0.698004,10.30102259,0.286445572,0.286663795
600078,1998,0.630668,0.66994,1.982082315,0.126318638,0.126633729
600079,1998,0.553306,0.60504,1.477890049,0.099475453,0.10004037
600080,1998,0.625,0.692435,7.8,0.243515625,0.244432001
600081,1998,0.78244,0.804289,39.54027836,0.56292059,0.56301739
600082,1998,0.240837,0.255849,51.19986248,0.049977001,0.050023308
600083,1998,0.366009,0.386215,66.35345984,0.119929434,0.120011895
600084,1998,0.654391,0.683332,9.999923556,0.279824117,0.280009557
600085,1998,0.812699,0.82263,14.13014808,0.56535569,0.56537573
600086,1998,0.669178,0.688516,5.076267252,0.243669804,0.243748278
600087,1998,0.487526,0.494363,13.23252106,0.148534354,0.148543909
600088,1998,0.705048,0.732811,72.43366358,0.452689934,0.452848767
600089,1998,0.500315,0.522894,3.648035636,0.081741409,0.081855258
600090,1998,0.291464,0.346887,8.74335505,0.049476402,0.050111778
600091,1998,0.649114,0.68969,125.2738942,0.402504336,0.402913144
600092,1998,0.400533,0.421438,8.520020465,0.102305334,0.102393673
600093,1998,0.6,0.602903,19.72727273,0.27297504,0.272976731
600094,1998,0.360039,0.37277,2.742275032,0.043361858,0.043394746
600095,1998,0.470786,0.494534,2.569709591,0.102882551,0.103002485
600096,1998,0.839431,0.850326,129.1131307,0.679058797,0.679083091
600097,1998,0.696838,0.730745,3.188532852,0.255453609,0.255711184
600098,1998,0.852768,0.87674,829.9316406,0.722247336,0.722367147
600099,1998,0.62826,0.634426,357.0194954,0.387691253,0.38769951
600100,1998,0.620597,0.639009,43.8004428,0.352482314,0.352550337
600101,1998,0.538592,0.560379,1.708725332,0.150606674,0.150702202
600102,1998,0.851841,0.866727,829.9120235,0.720803182,0.720847898
600103,1998,0.408491,0.445955,2.737840997,0.087140267,0.087425167
600104,1998,0.710019,0.723605,186.8161196,0.490027185,0.490069188
600105,1998,0.608199,0.622324,16.9997975,0.256507821,0.256548997
600106,1998,0.719047,0.732666,191.3907767,0.503665972,0.50370427
600107,1998,0.571816,0.585078,1.624606667,0.092520069,0.092556527
600108,1998,0.533333,0.540545,2.711614043,0.112907012,0.112917435
600109,1998,-97,-97,-97,-97,-97
600110,1998,0.655822,0.664239,1.312000712,0.214931726,0.21494874
600111,1998,0.705823,0.723954,3.798414092,0.281180481,0.281300712
600112,1998,0.760498,0.770972,210.4967724,0.56252951,0.562553514
600113,1998,0.674307,0.733708,144.1380288,0.436990059,0.437762494
600115,1998,0.91017,0.922639,2.109398153,0.465343017,0.465374916
600116,1998,0.769109,0.770111,1.129704075,0.133295094,0.133295298
600117,1998,0.759173,0.775724,56.49937656,0.525960568,0.526025641
600118,1998,0.620061,0.663118,17.75009048,0.292897666,0.29327944
600119,1998,0.68449,0.721894,8.24833037,0.312429712,0.312725569
600120,1998,0.638768,0.653989,3.209198916,0.234443219,0.234491324
600121,1998,0.753233,0.761328,146.9016426,0.537876293,0.537889489
600122,1998,0.620307,0.627708,1.271841489,0.124849871,0.124861365
600123,1998,0.686958,0.743764,74.99701012,0.425633408,0.426368829
600125,1998,0.545446,0.593779,2.148409336,0.152314209,0.15280196
600126,1998,0.793363,0.824269,504.4843049,0.620164868,0.620359852
600127,1998,0.687,0.699054,88.33536505,0.444559564,0.44459076
600128,1998,0.615556,0.626968,29.6422747,0.314247968,0.314274515
600129,1998,0.794661,0.80355,8.697054382,0.389567662,0.389583908
600131,1998,0.690844,0.705028,1.428335965,0.154325804,0.15436644
600132,1998,0.690349,0.71342,14.29179406,0.339352619,0.339464376
600133,1998,0.749999,0.805629,1.135478213,0.164647729,0.165306488
600135,1998,0.638938,0.666865,285.008574,0.398905786,0.399079959
600136,1998,0.598022,0.665404,1.128304988,0.100056442,0.101005213
600137,1998,0.669914,0.683387,14.44651033,0.328872862,0.328912841
600138,1998,0.625002,0.633129,1.999993052,0.118925891,0.118940389
600139,1998,0.686091,0.744908,11.99597011,0.378876975,0.379575058
600148,1998,0.738632,0.77145,1.573997506,0.281805484,0.282022094
600150,1998,0.684726,0.699463,2.949228013,0.288501931,0.288545518
600151,1998,0.75948,0.763342,10.75594373,0.402881933,0.402885025
600152,1998,0.617064,0.624812,2.02090678,0.165604889,0.165618995
600153,1998,0.740377,0.758588,248.0387492,0.532534574,0.532602113
600155,1998,0.756767,0.814971,300,0.562512394,0.563195766
600156,1998,0.736724,0.756907,40.72635291,0.496613088,0.496695913
600157,1998,0.672062,0.68482,4.024709224,0.221294855,0.221327876
600158,1998,0.753182,0.776452,1.778933333,0.243083012,0.243194157
600159,1998,0.766123,0.775223,126.560918,0.562574384,0.562591182
600160,1998,0.749185,0.824158,309.2684452,0.550481224,0.551758477
600161,1998,0.770347,0.778922,64.86766995,0.562660888,0.562675712
600162,1998,0.444604,0.456649,52.27013277,0.177603463,0.177633865
600163,1998,0.752003,0.780806,560.9250375,0.559917673,0.5600851
600165,1998,0.662923,0.674173,27.499911,0.382570145,0.382595982
600166,1998,0.62858,0.650624,6.167978052,0.235392276,0.235490058
600167,1998,0.503822,0.578586,8.642138552,0.14662793,0.14780453
600168,1998,0.76841,0.792296,130.5937663,0.562587296,0.562706364
600169,1998,0.658341,0.672996,3.590342944,0.255961674,0.256010963
600170,1998,0.725886,0.786892,552.6610429,0.519372051,0.520153949
600171,1998,0.647175,0.651726,1.49999805,0.213612847,0.213617025
600172,1998,0.681508,0.688628,2.719995477,0.238519563,0.238529713
600173,1998,0.384002,0.392548,3.300959452,0.091204383,0.09121904
600175,1998,0.601445,0.634087,14.81565998,0.267278945,0.267496277
600176,1998,0.516528,0.523694,3.218758914,0.100346885,0.100357174
600177,1998,0.675632,0.726876,1.425806142,0.170967207,0.171521605
600178,1998,0.762643,0.787421,148.1751883,0.559103456,0.559226883
600179,1998,0.733334,0.800761,76.66593334,0.486097766,0.487065135
600180,1998,0.743126,0.751517,4.370385062,0.372556329,0.372570526
600181,1998,0.555682,0.571571,2.284408157,0.080534239,0.08058553
600183,1998,0.670739,0.678091,1.005484538,0.153852376,0.153863196
600186,1998,0.682327,0.722207,81.97061355,0.444530455,0.444854633
600187,1998,0.77,0.814653,150,0.5626,0.563006017
600188,1998,0.965634,0.9721,1.990584896,0.516677576,0.51668609
600189,1998,0.71884,0.722214,76.39386022,0.492565516,0.492567828
600191,1998,0.719999,0.735481,1.78816883,0.225415136,0.225465769
600192,1998,0.737288,0.748765,111.9987413,0.506911949,0.506938604
600195,1998,0.414403,0.475692,1.437236674,0.042200096,0.043356603
600196,1998,0.669204,0.700214,27.80919055,0.399767024,0.399962762
600198,1998,0.633099,0.669791,4.826901177,0.191702818,0.191972664
600199,1998,0.66688,0.698816,286.664488,0.432846023,0.433051479
600200,1998,0.400357,0.429207,12.29377495,0.117975969,0.118146829
600201,1998,0.244975,0.253413,10.87749055,0.045774548,0.045788826
600206,1998,0.754991,0.767854,46.4364842,0.510679081,0.510712719
600209,1998,0.75174,0.773001,8.350144301,0.408016388,0.408109655
600218,1998,0.724,0.733581,116.6666667,0.490144,0.490163531
600228,1998,0.391031,0.405147,52.79670487,0.135938391,0.135979062
600266,1998,0.538663,0.557547,1.047014653,0.125649278,0.125733928
600359,1998,0.390133,0.403978,1.63166368,0.04570927,0.045750777
600600,1998,0.80178,0.807501,2.232505314,0.245916801,0.245923354
600601,1998,0.161749,0.19208,2.068306745,0.009316151,0.009510017
600602,1998,0.483728,0.493475,30.83201377,0.200955801,0.200975323
600603,1998,0.100093,0.112263,2.083571577,0.003342084,0.003372175
600604,1998,0.492294,0.540296,46.35058046,0.214719796,0.215182173
600605,1998,0.90057,0.907974,108.0398829,0.78475693,0.784767919
600606,1998,0.76192,0.778518,156.3214734,0.557924259,0.557982111
600607,1998,0.749767,0.759473,1.160002353,0.169956009,0.169976129
600608,1998,0.456787,0.507111,11.68966018,0.163055708,0.163572474
600609,1998,0.714346,0.725445,4.048325898,0.281734396,0.281759119
600610,1998,0.57272,0.59633,38.75628159,0.280394009,0.280514364
600611,1998,0.10191,0.110704,2.830619302,0.002842702,0.002858903
600612,1998,0.499831,0.508022,4.480565897,0.118499204,0.118512693
600613,1998,0.591749,0.621461,25.90651666,0.296027137,0.296223163
600614,1998,0.528062,0.540442,10.74629087,0.202660885,0.202693675
600615,1998,0.585411,0.612381,24.99515716,0.278073507,0.278260799
600616,1998,0.548645,0.576349,1.475258068,0.107831581,0.107988643
600617,1998,0.560291,0.608371,1.148257201,0.070977841,0.071452179
600618,1998,0.577343,0.603525,18.94221405,0.276740788,0.276886819
600619,1998,0.448728,0.453535,19.97838091,0.148156894,0.148161536
600620,1998,0.315487,0.330998,3.124854236,0.030888969,0.030939427
600621,1998,0.493208,0.512211,2.344195942,0.086305835,0.086378902
600622,1998,0.456244,0.480237,1.546823556,0.050215171,0.050335325
600623,1998,0.726403,0.797899,58.36308559,0.468254214,0.469301621
600624,1998,0.448436,0.455248,5.563356106,0.113054118,0.113063586
600625,1998,0.391224,0.399248,1.608389369,0.065280594,0.065293925
600626,1998,0.529704,0.537728,39.66639405,0.235729465,0.235742796
600627,1998,0.859935,0.874469,86.51193059,0.701594198,0.701637296
600628,1998,0.500317,0.509662,24.9333949,0.211164266,0.21118211
600629,1998,0.557414,0.617085,2.137752061,0.154178287,0.154925659
600630,1998,0.556692,0.57028,12.22723672,0.245749733,0.24578796
600631,1998,0.493508,0.504144,30.90026861,0.201803573,0.201827209
600632,1998,0.42587,0.457432,13.55036387,0.133009457,0.133215231
600634,1998,0.54989,0.576145,1.32499701,0.131708439,0.131846906
600635,1998,0.463427,0.4991,1.726857623,0.077490457,0.077752993
600636,1998,0.518352,0.528116,31.24974167,0.234494276,0.234513545
600637,1998,0.797892,0.813708,59.9197741,0.600090585,0.600141472
600638,1998,0.515522,0.524569,6.536646482,0.146765914,0.146782424
600639,1998,0.562156,0.586353,10.39994502,0.244284149,0.24440307
600640,1998,0.683919,0.708576,17.61106625,0.349115809,0.349243647
600641,1998,0.755594,0.768573,14.54118723,0.469939293,0.469976203
600642,1998,0.824758,0.830704,117.5160346,0.644162086,0.64417025
600643,1998,0.335721,0.35122,8.579836907,0.069676332,0.06972461
600644,1998,0.519725,0.544399,2.324804565,0.110829927,0.110955459
600645,1998,0.632386,0.642623,1.099139216,0.145302806,0.145324662
600646,1998,0.725629,0.747453,1.263661245,0.215061729,0.215158461
600647,1998,0.514979,0.536803,8.378264617,0.177975302,0.178072034
600648,1998,0.678347,0.700438,7.99995895,0.347318444,0.347417681
600649,1998,0.569851,0.574655,17.93785504,0.275718739,0.275723375
600650,1998,0.47559,0.498089,11.6117151,0.165559752,0.165672426
600651,1998,0.185439,0.214515,1.124236428,0.015039727,0.015216391
600652,1998,0.142435,0.17007,1.214642117,0.004539139,0.004698109
600653,1998,0.180525,0.192256,19.92418678,0.023279657,0.023307277
600654,1998,0.271074,0.28023,74.10422616,0.067381399,0.067398539
600655,1998,0.334164,0.345958,1.235021894,0.03615875,0.036186665
600656,1998,0.474663,0.539816,9.686153411,0.170825287,0.171714125
600657,1998,0.395545,0.429033,1.117201248,0.052653336,0.052884954
600658,1998,0.432713,0.461573,1.186020257,0.061827143,0.0620083
600659,1998,0.47734,0.486115,1.412127131,0.057192786,0.057208855
600660,1998,0.680613,0.685678,1.441405345,0.123933176,0.123938401
600661,1998,0.663535,0.714706,5.856114915,0.205867006,0.206426835
600662,1998,0.490478,0.501312,6.759633971,0.114908475,0.114932477
600663,1998,0.652773,0.671065,19.06657561,0.361470389,0.361537605
600664,1998,0.480675,0.499232,35.50795244,0.21169525,0.211769267
600665,1998,0.713806,0.768474,1.850048605,0.260906406,0.261527817
600666,1998,0.587581,0.600846,50.87933989,0.318496282,0.318533503
600667,1998,0.482535,0.495203,1.349454917,0.072869457,0.072902264
600668,1998,0.514469,0.524873,4.723873127,0.110628436,0.11065016
600669,1998,0.369855,0.388018,134.233209,0.129442091,0.129509178
600670,1998,0.33511,0.339416,1.76150797,0.038529331,0.038533041
600671,1998,0.478867,0.48733,2.420189376,0.107482632,0.107497134
600672,1998,0.428528,0.459355,3.729526578,0.096798692,0.096998904
600673,1998,0.467744,0.473482,25.95232572,0.181250748,0.181257405
600674,1998,0.623042,0.627643,19.10479611,0.296167542,0.296171877
600675,1998,0.536238,0.545178,37.36147737,0.249080407,0.249097851
600676,1998,0.773168,0.79241,6.601215242,0.308891043,0.308966058
600677,1998,0.423094,0.431058,7.438885826,0.100013102,0.100026032
600678,1998,0.58738,0.598826,65.58178222,0.317956316,0.317983146
600679,1998,0.059613,0.079083,1.47077752,0.00080303,0.000880457
600680,1998,0.539431,0.549758,8.126566199,0.182487744,0.182509353
600681,1998,0.352645,0.363676,2.963457504,0.05058787,0.050612287
600682,1998,0.313545,0.326194,17.73120061,0.077801133,0.077833244
600683,1998,0.285673,0.325973,10.61416035,0.0471251,0.047465958
600684,1998,0.497029,0.534356,5.742708877,0.162155273,0.162444477
600685,1998,0.718119,0.745961,1.559507559,0.256456768,0.25662703
600686,1998,0.577474,0.591357,2.748793836,0.109978424,0.110021887
600687,1998,0.601593,0.718884,1.951520828,0.109148155,0.111960172
600688,1998,0.857249,0.875445,2.23582677,0.372815366,0.372882107
600689,1998,0.407843,0.414787,19.18447479,0.131029867,0.13104061
600690,1998,0.576462,0.589311,1.753213393,0.163591844,0.163625331
600691,1998,0.410151,0.459845,6.133985876,0.086006599,0.086501627
600692,1998,0.5679,0.592168,11.82727296,0.221298378,0.221417139
600693,1998,0.538619,0.552572,3.303913999,0.16950332,0.169542586
600694,1998,0.441353,0.530006,31.94111746,0.17155002,0.173176522
600695,1998,0.858816,0.93252,1.666670599,0.273168151,0.274268427
600696,1998,0.658741,0.673091,3.818093368,0.207521559,0.207562802
600697,1998,0.460469,0.478208,11.30125949,0.136387918,0.136454815
600698,1998,0.446519,0.553501,24.87925791,0.167727206,0.170056868
600699,1998,0.518443,0.528744,3.484548535,0.110021647,0.110043049
600700,1998,0.589258,0.614804,1.217644287,0.13541097,0.135541553
600701,1998,0.482421,0.488129,6.3,0.128853559,0.128860083
600702,1998,0.60398,0.617942,8.844126678,0.257995129,0.258035111
600703,1998,0.494786,0.516071,34.80471922,0.206833124,0.206924752
600704,1998,0.552484,0.593934,5.756088831,0.157800038,0.158161781
600705,1998,0.384991,0.443115,1.023027151,0.041667084,0.042375175
600706,1998,0.528053,0.537726,1.017808858,0.069522025,0.069540773
600707,1998,0.609334,0.666734,1.284686487,0.105555092,0.106265267
600708,1998,0.562717,0.610896,5.482464619,0.202885986,0.203351298
600710,1998,0.571142,0.588777,49.27676568,0.301664754,0.301731522
600711,1998,0.750485,0.758836,1.250000786,0.259797427,0.259811461
600712,1998,0.371134,0.406254,4.453803709,0.066016409,0.066271106
600713,1998,0.516784,0.543933,3.546334572,0.089411014,0.089570195
600714,1998,0.722667,0.800346,3.772644247,0.283299944,0.284513553
600715,1998,0.586794,0.596306,31.00052561,0.282618866,0.28263731
600716,1998,0.752392,0.771431,261.6904177,0.55586745,0.555940064
600717,1998,0.692572,0.701893,167.8739807,0.4616097,0.461627119
600718,1998,0.678618,0.703251,1.027024315,0.155058291,0.155191487
600719,1998,0.666666,0.692954,4,0.189296079,0.189436411
600720,1998,0.583754,0.592118,11.58286534,0.237827765,0.237841826
600721,1998,0.501785,0.556046,20.55779817,0.19208373,0.192688461
600722,1998,0.754008,0.786809,287.4837963,0.55528023,0.555517663
600723,1998,0.591813,0.602387,15.90654324,0.255544191,0.255566797
600724,1998,0.569684,0.581492,3.799546717,0.118921162,0.118949863
600725,1998,0.665066,0.681791,286.3123371,0.434410915,0.43446779
600726,1998,0.474751,0.505539,11.20771843,0.141788252,0.141984009
600727,1998,0.685171,0.692749,36.81531301,0.421226504,0.421238161
600728,1998,0.673841,0.687441,39.35455349,0.38906584,0.389103712
600729,1998,0.413334,0.425711,20.99958001,0.123511136,0.123541802
600730,1998,0.300688,0.39657,6.499967667,0.042976046,0.044838344
600731,1998,0.616112,0.644158,20.2820875,0.284090419,0.28424902
600732,1998,0.669418,0.684041,592.1281139,0.442963286,0.44300658
600733,1998,0.513693,0.525789,1.240692721,0.089196061,0.089225573
600734,1998,0.639624,0.649811,1.359659318,0.118488025,0.11850906
600735,1998,0.534261,0.550818,111.6369112,0.269420892,0.269476722
600736,1998,0.702584,0.730441,8.576366809,0.285005418,0.285163016
600737,1998,0.586456,0.634644,3.933218206,0.128435701,0.128953243
600738,1998,0.512961,0.547813,1.128204029,0.085598475,0.08584437
600739,1998,0.514702,0.550125,1.114937033,0.082748666,0.083001244
600740,1998,0.653264,0.719558,153.531803,0.41228872,0.413169096
600741,1998,0.522029,0.530132,7.194449068,0.127530689,0.127544355
600742,1998,0.487252,0.518186,2.180947458,0.112410206,0.112602818
600743,1998,0.746847,0.848548,67.07413399,0.497205857,0.499294615
600744,1998,0.614127,0.620788,5.231299735,0.190798999,0.190808308
600745,1998,0.607874,0.617261,12.89631681,0.279239481,0.279257806
600746,1998,0.733993,0.738616,113.7671255,0.505397563,0.505401933
600747,1998,0.611456,0.627525,42.87102393,0.320955415,0.321007212
600748,1998,0.749429,0.756405,4.071529412,0.367113569,0.367123593
600749,1998,0.694002,0.714063,1.622327328,0.155290048,0.155376062
600750,1998,0.630062,0.666865,69.72411058,0.37878805,0.379175045
600751,1998,0.444377,0.524338,17.63888511,0.152335936,0.153634749
600752,1998,0.598353,0.608152,216.7311512,0.347286173,0.347305416
600753,1998,0.760451,0.765467,223.2807383,0.562528197,0.562533332
600754,1998,0.551153,0.575979,18.18220506,0.214973491,0.215099854
600755,1998,0.383491,0.39759,27.57308549,0.129076496,0.129116816
600756,1998,0.460271,0.471038,52.70044745,0.190066796,0.190091733
600757,1998,0.665745,0.688885,3.356103391,0.182763277,0.182876356
600758,1998,0.551782,0.572846,1.276017445,0.115411547,0.11550264
600759,1998,0.496221,0.513899,2.933339478,0.068558175,0.068621914
600760,1998,0.525005,0.53705,149.8379872,0.26539884,0.265428157
600761,1998,0.607592,0.619105,134.012435,0.351394131,0.3514213
