股票代码,年度,股票简称,公司中文全称,公司英文全称,CSRC行业分类,GICS行业分类,公司注册地,证券交易所,中小企业板标示,交易状态
'600695,2010,大江股份,上海大江(集团)股份有限公司,NA,C01,302020,NA,SH,0,0
'600696,2002,利嘉股份,利嘉(福建)股份有限公司,LINCA（SHANGHAI）LTD.,J01,404030,上海市海宁路358号国际商厦五层,SH,0,0
'600696,2003,利嘉股份,利嘉(福建)股份有限公司,LINCA（SHANGHAI）LTD.,J01,404030,上海市海宁路358号国际商厦五层,SH,0,0
'600696,2004,利嘉股份,利嘉(福建)股份有限公司,LINCA（SHANGHAI）LTD.,J01,404030,上海市海宁路358号国际商厦五层,SH,0,0
'600696,2005,利嘉股份,利嘉(福建)股份有限公司,LINCA（SHANGHAI）LTD.,J01,404030,上海市海宁路358号国际商厦五层,SH,0,0
'600696,2006,多伦股份,上海多伦实业股份有限公司,"SHANGHAI DUOLUN INDUSTRY CO.,LTD",J01,404030,NA,SH,0,0
'600696,2007,多伦股份,上海多伦实业股份有限公司,"SHANGHAI DUOLUN INDUSTRY CO.,LTD",J01,404030,NA,SH,0,0
'600696,2008,多伦股份,上海多伦实业股份有限公司,"SHANGHAI DUOLUN INDUSTRY CO.,LTD",J01,404030,NA,SH,0,0
'600696,2009,多伦股份,上海多伦实业股份有限公司,NA,J01,404030,NA,SH,0,0
'600697,2004,欧亚集团,长春欧亚集团股份有限公司,"CHANG CHUN EURASIA GROUP CO.,LTD.",H11,255030,吉林省长春市工农大路1128号,SH,0,0
'600697,2005,欧亚集团,长春欧亚集团股份有限公司,"CHANG CHUN EURASIA GROUP CO.,LTD.",H11,255030,吉林省长春市工农大路1128号,SH,0,0
'600697,2006,欧亚集团,长春欧亚集团股份有限公司,"CHANG CHUN EURASIA GROUP CO.,LTD.",H11,255030,NA,SH,0,0
'600697,2007,欧亚集团,长春欧亚集团股份有限公司,"CHANG CHUN EURASIA GROUP CO.,LTD.",H11,255030,NA,SH,0,0
'600697,2008,欧亚集团,长春欧亚集团股份有限公司,"CHANG CHUN EURASIA GROUP CO.,LTD.",H11,255030,NA,SH,0,0
'600697,2009,欧亚集团,长春欧亚集团股份有限公司,NA,H11,255030,NA,SH,0,0
'600698,2002,ST轻骑,济南轻骑摩托车股份有限公司,"JINAN QINGQI MOTORCYCLE CO.,LTD",C75,251020,山东省济南市历下区和平路34号,SH,0,1
'600698,2003,ST轻骑,济南轻骑摩托车股份有限公司,"JINAN QINGQI MOTORCYCLE CO.,LTD",C75,251020,山东省济南市历下区和平路34号,SH,0,1
'600698,2004,ST轻骑,济南轻骑摩托车股份有限公司,"JINAN QINGQI MOTORCYCLE CO.,LTD",C75,251020,山东省济南市历下区和平路34号,SH,0,1
'600698,2005,ST轻骑,济南轻骑摩托车股份有限公司,"JINAN QINGQI MOTORCYCLE CO.,LTD",C75,251020,山东省济南市历下区和平路34号,SH,0,1
'600698,2006,SST轻骑,济南轻骑摩托车股份有限公司,"JINAN QINGQI MOTORCYCLE CO.,LTD",C75,251020,NA,SH,0,1
'600698,2007,SST轻骑,济南轻骑摩托车股份有限公司,"JINAN QINGQI MOTORCYCLE CO.,LTD",C75,251020,NA,SH,0,1
'600698,2009,ST轻骑,济南轻骑摩托车股份有限公司,NA,C75,251020,NA,SH,0,1
'600698,2011,ST轻骑,济南轻骑摩托车股份有限公司,NA,C75,251020,NA,SH,0,1
'600699,2003,辽源得亨,辽源得亨股份有限公司,"LIAOYUAN DEHENG CO.,LTD.",C47,151010,吉林省辽源市福兴路3号,SH,0,0
'600699,2005,辽源得亨,辽源得亨股份有限公司,"LIAOYUAN DEHENG CO.,LTD.",C47,151010,吉林省辽源市福兴路3号,SH,0,0
'600699,2006,*ST得亨,辽源得亨股份有限公司,NA,C47,151010,NA,SH,0,1
'600699,2007,*ST得亨,辽源得亨股份有限公司,"LIAOYUAN DEHENG CO.,LTD.",C47,151010,NA,SH,0,1
'600699,2008,ST得亨,辽源得亨股份有限公司,"LIAOYUAN DEHENG CO.,LTD.",C47,151010,NA,SH,0,1
'600699,2009,*ST得亨,辽源得亨股份有限公司,NA,C47,151010,NA,SH,0,1
'600699,2010,*ST得亨,辽源得亨股份有限公司,NA,C47,151010,NA,SH,0,1
'600700,2002,数码测绘,陕西煤航数码测绘（集团）股份有限公司,SHANXI MEIHANG DIGITAL SURVEYING (GROUP)CO .，LTD,M,202010,陕西省西安市南新街28号,SH,0,0
'600700,2004,ST数码,陕西煤航数码测绘（集团）股份有限公司,SHANXI MEIHANG DIGITAL SURVEYING (GROUP)CO .，LTD,M,202010,陕西省西安市南新街28号,SH,0,1
'600701,2002,工大高新,哈尔滨工大高新技术产业开发股份有限公司,"HARBIN GONG DA HIGH-TECH ENTERPRISE DEVELOPMENT CO.,LTD.",M,201050,哈尔滨市南岗区护军街40号,SH,0,0
'600701,2003,工大高新,哈尔滨工大高新技术产业开发股份有限公司,"HARBIN GONG DA HIGH-TECH ENTERPRISE DEVELOPMENT CO.,LTD.",M,201050,哈尔滨市南岗区护军街40号,SH,0,0
'600701,2004,工大高新,哈尔滨工大高新技术产业开发股份有限公司,"HARBIN GONG DA HIGH-TECH ENTERPRISE DEVELOPMENT CO.,LTD.",M,201050,哈尔滨市南岗区护军街40号,SH,0,0
'600701,2005,工大高新,哈尔滨工大高新技术产业开发股份有限公司,"HARBIN GONG DA HIGH-TECH ENTERPRISE DEVELOPMENT CO.,LTD.",M,201050,哈尔滨市南岗区护军街40号,SH,0,0
'600701,2006,工大高新,哈尔滨工大高新技术产业开发股份有限公司,NA,M,201050,NA,SH,0,0
'600701,2007,工大高新,哈尔滨工大高新技术产业开发股份有限公司,"HARBIN GONG DA HIGH-TECH ENTERPRISE DEVELOPMENT CO.,LTD.",M,201050,NA,SH,0,0
'600701,2008,*ST工新,哈尔滨工大高新技术产业开发股份有限公司,"HARBIN GONG DA HIGH-TECH ENTERPRISE DEVELOPMENT CO.,LTD.",M,201050,NA,SH,0,1
'600701,2009,*ST工新,哈尔滨工大高新技术产业开发股份有限公司,NA,M,201050,NA,SH,0,1
'600701,2010,工大高新,哈尔滨工大高新技术产业开发股份有限公司,NA,M,201050,NA,SH,0,0
'600702,2002,沱牌曲酒,四川沱牌曲酒股份有限公司,"TUOPAI YEAST LIQUOR CO.,LTD. SICHUAN",C05,302010,四川省射洪县柳树镇中街149号,SH,0,0
'600702,2003,沱牌曲酒,四川沱牌曲酒股份有限公司,"TUOPAI YEAST LIQUOR CO.,LTD. SICHUAN",C05,302010,四川省射洪县柳树镇中街149号,SH,0,0
'600702,2004,沱牌曲酒,四川沱牌曲酒股份有限公司,"TUOPAI YEAST LIQUOR CO.,LTD. SICHUAN",C05,302010,四川省射洪县柳树镇中街149号,SH,0,0
'600702,2005,G沱牌,四川沱牌曲酒股份有限公司,"TUOPAI YEAST LIQUOR CO.,LTD. SICHUAN",C05,302010,四川省射洪县柳树镇中街149号,SH,0,0
'600702,2006,沱牌曲酒,四川沱牌曲酒股份有限公司,"TUOPAI YEAST LIQUOR CO.,LTD. SICHUAN",C05,302010,NA,SH,0,0
'600702,2007,沱牌曲酒,四川沱牌曲酒股份有限公司,"TUOPAI YEAST LIQUOR CO.,LTD. SICHUAN",C05,302010,NA,SH,0,0
'600702,2008,沱牌曲酒,四川沱牌曲酒股份有限公司,"TUOPAI YEAST LIQUOR CO.,LTD. SICHUAN",C05,302010,NA,SH,0,0
'600702,2009,沱牌曲酒,四川沱牌曲酒股份有限公司,NA,C05,302010,NA,SH,0,0
'600702,2011,沱牌曲酒,四川沱牌曲酒股份有限公司,NA,C05,302010,NA,SH,0,0
'600703,2002,天颐科技,湖北天颐科技股份有限公司,"HUBEI TIANYI SCIENCE& TECHNOLOGY CO.,LTD.",C43,453010,湖北省荆州市沙市区高新技术开发区三湾路1号,SH,0,0
'600703,2003,天颐科技,湖北天颐科技股份有限公司,"TIANYI SCIENCE& TECHNOLOGY CO.,LTD.",C43,453010,湖北省荆州市沙市区高新技术开发区三湾路1号,SH,0,0
'600703,2004,天颐科技,湖北天颐科技股份有限公司,"TIANYI SCIENCE& TECHNOLOGY CO.,LTD.",C43,453010,湖北省荆州市沙市区高新技术开发区三湾路1号,SH,0,0
'600703,2005,天颐科技,湖北天颐科技股份有限公司,"TIANYI SCIENCE& TECHNOLOGY CO.,LTD.",C43,453010,湖北省荆州市沙市区高新技术开发区三湾路1号,SH,0,0
'600703,2006,ST三安,三安光电股份有限公司,"TIANYI SCIENCE& TECHNOLOGY CO.,LTD.",C43,452030,NA,SH,0,1
'600703,2007,S*ST天颐,天颐科技股份有限公司,"TIANYI SCIENCE& TECHNOLOGY CO.,LTD.",C43,452030,NA,SH,0,2
'600703,2008,三安光电,三安光电股份有限公司,"XIA MEN SAN AN OPTOELECTRONICS CO.,LTD",C43,452030,NA,SH,0,1
'600703,2009,三安光电,三安光电股份有限公司,NA,C43,452030,NA,SH,0,0
'600703,2010,三安光电,三安光电股份有限公司,NA,C43,452030,NA,SH,0,0
'600704,2003,中大股份,浙江中大集团股份有限公司,"ZHEJIANG ZHONGDA GROUP CO., LTD.",H21,255010,浙江省杭州市中大广场A座,SH,0,0
'600704,2004,中大股份,浙江中大集团股份有限公司,"ZHEJIANG ZHONGDA GROUP CO., LTD.",H21,255010,浙江省杭州市中大广场A座,SH,0,0
'600704,2005,G中大,浙江中大集团股份有限公司,"ZHEJIANG ZHONGDA GROUP CO., LTD.",H21,255010,浙江省杭州市中大广场A座,SH,0,0
'600704,2006,中大股份,浙江中大集团股份有限公司,"ZHEJIANG ZHONGDA GROUP CO., LTD.",H21,255010,NA,SH,0,0
'600704,2007,中大股份,浙江中大集团股份有限公司,"ZHEJIANG ZHONGDA GROUP CO., LTD.",H21,255010,NA,SH,0,0
'600704,2008,中大股份,浙江中大集团股份有限公司,"ZHEJIANG ZHONGDA GROUP CO., LTD.",H21,255010,NA,SH,0,0
'600704,2009,中大股份,浙江中大集团股份有限公司,NA,H21,255010,NA,SH,0,0
'600704,2010,中大股份,浙江中大集团股份有限公司,NA,H21,255010,NA,SH,0,0
'600705,2002,北亚集团,北亚实业(集团)股份有限公司,"BEIYA INDUSTRIAL(GROUP) CO.,LTD.",M,203040,中国黑龙江省哈尔滨市南岗区衡山路30号,SH,0,0
'600705,2003,北亚集团,北亚实业(集团)股份有限公司,"BEIYA INDUSTRIAL(GROUP) CO.,LTD.",M,203040,中国黑龙江省哈尔滨市南岗区衡山路30号,SH,0,0
'600705,2005,北亚集团,北亚实业(集团)股份有限公司,"BEIYA INDUSTRIAL(GROUP) CO.,LTD.",M,203040,中国黑龙江省哈尔滨市南岗区衡山路30号,SH,0,0
'600705,2006,S*ST北亚,北亚实业(集团)股份有限公司,"BEIYA INDUSTRIAL(GROUP) CO.,LTD.",M,201050,NA,SH,0,1
'600705,2007,S*ST北亚,北亚实业(集团)股份有限公司,"BEIYA INDUSTRIAL(GROUP) CO.,LTD.",M,201050,NA,SH,0,2
'600706,2002,长安信息,长安信息产业(集团)股份有限公司,"CHANG AN INFORMATION INDUSTRY (GROUP)CO.,LTD.",G85,201050,陕西省西安市友谊东路41号,SH,0,0
'600706,2003,长安信息,长安信息产业(集团)股份有限公司,"CHANG AN INFORMATION INDUSTRY (GROUP)CO.,LTD.",G85,301010,陕西省西安市友谊东路41号,SH,0,0
'600706,2004,长安信息,长安信息产业(集团)股份有限公司,"CHANG AN INFORMATION INDUSTRY (GROUP)CO.,LTD.",G85,301010,陕西省西安市友谊东路41号,SH,0,0
'600706,2005,长安信息,长安信息产业(集团)股份有限公司,"CHANG AN INFORMATION INDUSTRY (GROUP)CO.,LTD.",G85,301010,陕西省西安市友谊东路41号,SH,0,0
'600706,2006,*ST长信,长安信息产业(集团)股份有限公司,NA,G85,301010,NA,SH,0,1
'600706,2007,*ST长信,长安信息产业(集团)股份有限公司,"CHANG AN INFORMATION INDUSTRY (GROUP)CO.,LTD.",G85,301010,NA,SH,0,1
'600706,2008,ST长信,长安信息产业(集团)股份有限公司,"CHANG AN INFORMATION INDUSTRY (GROUP)CO.,LTD.",G85,301010,NA,SH,0,1
'600706,2009,ST长信,长安信息产业(集团)股份有限公司,NA,G85,301010,NA,SH,0,1
'600706,2010,ST长信,长安信息产业(集团)股份有限公司,NA,G85,301010,NA,SH,0,1
'600707,2002,彩虹股份,彩虹显示器件股份有限公司,"IRICO DISPLAY DEVICES CO.,LTD.",C55,452030,陕西省西安高新技术产业开发区西区,SH,0,0
'600707,2003,彩虹股份,彩虹显示器件股份有限公司,"IRICO DISPLAY DEVICES CO.,LTD.",C55,452030,陕西省西安高新技术产业开发区西区,SH,0,0
'600707,2004,彩虹股份,彩虹显示器件股份有限公司,"IRICO DISPLAY DEVICES CO.,LTD.",C55,452030,陕西省西安高新技术产业开发区西区,SH,0,0
'600707,2005,彩虹股份,彩虹显示器件股份有限公司,"IRICO DISPLAY DEVICES CO.,LTD.",C55,452030,陕西省西安高新技术产业开发区西区,SH,0,0
'600707,2006,彩虹股份,彩虹显示器件股份有限公司,"IRICO DISPLAY DEVICES CO.,LTD.",C55,452030,NA,SH,0,0
'600707,2007,彩虹股份,彩虹显示器件股份有限公司,"IRICO DISPLAY DEVICES CO.,LTD.",C55,452030,NA,SH,0,0
'600707,2008,彩虹股份,彩虹显示器件股份有限公司,"IRICO DISPLAY DEVICES CO.,LTD.",C55,452030,NA,SH,0,0
'600707,2009,彩虹股份,彩虹显示器件股份有限公司,NA,C55,452030,NA,SH,0,0
'600707,2011,彩虹股份,彩虹显示器件股份有限公司,NA,C55,452030,NA,SH,0,0
'600708,2002,东海股份,上海东海股份有限公司,"SHANGHAI HAIBO CO.,LTD",M,203040,上海市张杨路838号25楼A座,SH,0,0
'600708,2004,海博股份,上海海博股份有限公司,"SHANGHAI HAIBO CO.,LTD",M,203040,上海市张杨路838号25楼A座,SH,0,0
'600708,2005,G海博,上海海博股份有限公司,"SHANGHAI HAIBO CO.,LTD",M,203040,上海市张杨路838号25楼A座,SH,0,0
'600708,2006,海博股份,上海海博股份有限公司,"SHANGHAI HAIBO CO.,LTD",M,201050,NA,SH,0,0
'600708,2007,海博股份,上海海博股份有限公司,"SHANGHAI HAIBO CO.,LTD",M,201050,NA,SH,0,0
'600708,2008,海博股份,上海海博股份有限公司,"SHANGHAI HAIBO CO.,LTD",M,201050,NA,SH,0,0
'600708,2009,海博股份,上海海博股份有限公司,NA,M,201050,NA,SH,0,0
'600708,2010,海博股份,上海海博股份有限公司,NA,M,201050,NA,SH,0,0
'600709,2002,ST生态,湖北江湖生态农业股份有限公司,"HUBEI JIANGHU ECOLOGY CO.,LTD.",A01,NA,湖北省洪湖市瞿家湾镇,SH,0,1
'600710,2002,常林股份,常林股份有限公司,CHANGLIN COMPANY LINMTED,C73,201060,江苏省常州市新北区华山中路36号,SH,0,0
'600710,2003,常林股份,常林股份有限公司,CHANGLIN COMPANY LINMTED,C73,201060,江苏省常州市新北区华山中路36号,SH,0,0
'600710,2004,常林股份,常林股份有限公司,CHANGLIN COMPANY LINMTED,C73,201060,江苏省常州市新北区华山中路36号,SH,0,0
'600710,2005,常林股份,常林股份有限公司,CHANGLIN COMPANY LINMTED,C73,201060,江苏省常州市新北区华山中路36号,SH,0,0
'600710,2006,常林股份,常林股份有限公司,CHANGLIN COMPANY LINMTED,C73,201060,NA,SH,0,0
'600710,2007,常林股份,常林股份有限公司,CHANGLIN COMPANY LINMTED,C73,201060,NA,SH,0,0
'600710,2008,常林股份,常林股份有限公司,CHANGLIN COMPANY LINMTED,C73,201060,NA,SH,0,0
'600710,2010,常林股份,常林股份有限公司,NA,C73,201060,NA,SH,0,0
'600711,2002,雄震集团,厦门雄震集团股份有限公司,"XIAMEN EAGLE GROUP CO.,LTD",M,255010,厦门市厦禾路189号银行中心17楼6-8单元,SH,0,0
'600711,2003,雄震集团,厦门雄震集团股份有限公司,"XIAMEN EAGLE GROUP CO.,LTD",M,255010,厦门市厦禾路189号银行中心17楼6-8单元,SH,0,0
'600711,2005,雄震集团,厦门雄震集团股份有限公司,"XIAMEN EAGLE GROUP CO.,LTD",M,255010,厦门市厦禾路189号银行中心17楼6-8单元,SH,0,0
'600711,2006,*ST雄震,厦门雄震集团股份有限公司,NA,M,151040,NA,SH,0,1
'600711,2007,ST雄震,厦门雄震集团股份有限公司,XIAMEN EAGLE GROUP CO.，LTD,M,151040,NA,SH,0,1
'600711,2008,ST雄震,厦门雄震矿业集团股份有限公司,"XIAMENEAGLE MINING GROUP CO., LTD”",M,151040,NA,SH,0,1
'600711,2009,ST雄震,厦门雄震矿业集团股份有限公司,NA,M,151040,NA,SH,0,1
'600712,2003,南宁百货,南宁百货大楼股份有限公司,"NAN NING DEPARTMENT STORE CO.,LTD.",H11,255030,广西南宁市朝阳路39-41，45号,SH,0,0
'600712,2004,南宁百货,南宁百货大楼股份有限公司,"NAN NING DEPARTMENT STORE CO.,LTD.",H11,255030,广西南宁市朝阳路39-41，45号,SH,0,0
'600712,2006,南宁百货,南宁百货大楼股份有限公司,NA,H11,255030,NA,SH,0,0
'600713,2002,南京医药,南京医药股份有限公司,NANJING MEDICAL COMPANY LIMITED,C81,301010,南京市经济技术开发区（中山东路486号）,SH,0,0
'600713,2003,南京医药,南京医药股份有限公司,NANJING MEDICAL COMPANY LIMITED,C81,301010,南京市经济技术开发区（中山东路486号）,SH,0,0
'600713,2004,南京医药,南京医药股份有限公司,NANJING MEDICAL COMPANY LIMITED,C81,301010,南京市经济技术开发区（中山东路486号）,SH,0,0
'600713,2005,南京医药,南京医药股份有限公司,NANJING MEDICAL COMPANY LIMITED,C81,301010,南京市经济技术开发区（中山东路486号）,SH,0,0
'600713,2006,南京医药,南京医药股份有限公司,NANJING MEDICAL COMPANY LIMITED,C81,301010,NA,SH,0,0
'600713,2008,南京医药,南京医药股份有限公司,NANJING MEDICAL COMPANY LIMITED,C81,301010,NA,SH,0,0
'600713,2009,南京医药,南京医药股份有限公司,NA,C81,301010,NA,SH,0,0
'600713,2010,南京医药,南京医药股份有限公司,NA,C81,301010,NA,SH,0,0
'600714,2003,山川股份,青海山川铁合金股份有限公司,"Qinghai Shanchuan Miners Development Co., Ltd",C65,151010,青海省西宁市朝阳西路112号,SH,0,0
'600714,2004,金瑞矿业,青海金瑞矿业发展股份有限公司,"Qinghai Jinrui Mineral Development Co.,Ltd",C65,151010,青海省西宁市朝阳西路112号,SH,0,0
'600714,2005,金瑞矿业,青海金瑞矿业发展股份有限公司,"Qinghai Jinrui Mineral Development Co.,Ltd",C65,151010,青海省西宁市朝阳西路112号,SH,0,0
'600714,2006,金瑞矿业,青海金瑞矿业发展股份有限公司,NA,C65,151010,NA,SH,0,0
'600714,2007,*ST金瑞,青海金瑞矿业发展股份有限公司,"Qinghai Jinrui Mineral Development Co.,Ltd",C65,151010,NA,SH,0,1
'600714,2008,ST金瑞,青海金瑞矿业发展股份有限公司,"Qinghai Jinrui Mineral Development Co.,Ltd",C65,151010,NA,SH,0,1
'600714,2009,ST金瑞,青海金瑞矿业发展股份有限公司,NA,C65,151010,NA,SH,0,1
'600714,2011,ST金瑞,青海金瑞矿业发展股份有限公司,NA,C65,151010,NA,SH,0,1
'600715,2002,ST松辽,松辽汽车股份有限公司,"SongLiao Automotive Co., Ltd",C75,251020,沈阳市苏家屯区白松路22号,SH,0,1
'600715,2003,ST松辽,松辽汽车股份有限公司,"SongLiao Automotive Co., Ltd",C75,251020,沈阳市苏家屯区白松路22号,SH,0,1
'600715,2004,ST松辽,松辽汽车股份有限公司,"SongLiao Automotive Co., Ltd",C75,251010,沈阳市苏家屯区白松路22号,SH,0,1
'600715,2005,*ST松辽,松辽汽车股份有限公司,"SongLiao Automotive Co., Ltd",C75,251010,沈阳市苏家屯区白松路22号,SH,0,1
'600715,2006,*ST松辽,松辽汽车股份有限公司,"SongLiao Automotive Co., Ltd",C75,251010,NA,SH,0,1
'600715,2007,ST松辽,松辽汽车股份有限公司,"SongLiao Automotive Co., Ltd",C75,251010,NA,SH,0,1
'600715,2008,ST松辽,松辽汽车股份有限公司,"SongLiao Automotive Co., Ltd",C75,251010,NA,SH,0,1
'600715,2009,ST松辽,松辽汽车股份有限公司,NA,C75,251010,NA,SH,0,1
'600715,2010,*ST松辽,松辽汽车股份有限公司,NA,C75,251010,NA,SH,0,1
'600716,2002,耀华玻璃,秦皇岛耀华玻璃股份有限公司,"QINHUANGDAO YAOHUA GLASS CO.,LTD.",C61,201020,河北省秦皇岛市西港路,SH,0,0
'600716,2003,耀华玻璃,秦皇岛耀华玻璃股份有限公司,"QINHUANGDAO YAOHUA GLASS CO.,LTD.",C61,201020,河北省秦皇岛市西港路,SH,0,0
'600716,2004,耀华玻璃,秦皇岛耀华玻璃股份有限公司,"QINHUANGDAO YAOHUA GLASS CO.,LTD.",C61,201020,河北省秦皇岛市西港路,SH,0,0
'600716,2005,耀华玻璃,秦皇岛耀华玻璃股份有限公司,"QINHUANGDAO YAOHUA GLASS CO.,LTD.",C61,201020,河北省秦皇岛市西港路,SH,0,0
'600716,2006,耀华玻璃,秦皇岛耀华玻璃股份有限公司,NA,C61,201020,NA,SH,0,0
'600716,2007,*ST耀华,秦皇岛耀华玻璃股份有限公司,"QINHUANGDAO YAOHUA GLASS CO.,LTD.",C61,201020,NA,SH,0,1
'600716,2009,ST凤凰,秦皇岛耀华玻璃股份有限公司,NA,J01,404030,NA,SH,0,1
'600716,2010,凤凰股份,江苏凤凰置业投资股份有限公司,NA,J01,404030,NA,SH,0,0
'600717,2002,天津港,天津港(集团)股份有限公司,"TIANJIN PORT CO.,LTD.",F21,203050,天津市塘沽区新港二号路卡子门内,SH,0,0
'600717,2003,天津港,天津港(集团)股份有限公司,"TIANJIN PORT CO.,LTD.",F21,203050,天津市塘沽区新港二号路卡子门内,SH,0,0
'600717,2004,天津港,天津港股份有限公司,"TIANJIN PORT CO.,LTD.",F21,203050,天津市塘沽区新港二号路卡子门内,SH,0,0
'600717,2005,G天津港,天津港股份有限公司,"TIANJIN PORT CO.,LTD.",F21,203050,天津市塘沽区新港二号路卡子门内,SH,0,0
'600717,2006,天津港,天津港股份有限公司,"TIANJIN PORT CO.,LTD.",F21,203050,NA,SH,0,0
'600717,2007,天津港,天津港股份有限公司,"TIANJIN PORT CO.,LTD.",F21,203050,NA,SH,0,0
'600717,2008,天津港,天津港股份有限公司,"TIANJIN PORT CO.,LTD.",F21,203050,NA,SH,0,0
'600717,2009,天津港,天津港股份有限公司,NA,F21,203050,NA,SH,0,0
'600717,2011,天津港,天津港股份有限公司,NA,F21,203050,NA,SH,0,0
'600718,2002,东软股份,沈阳东软软件股份有限公司,"Shenyang Neusoft Co.,Ltd.",G87,451030,辽宁省沈阳市和平区文化路3号巷11号,SH,0,0
'600718,2003,东软股份,沈阳东软软件股份有限公司,"Shenyang Neusoft Co.,Ltd.",G87,451030,辽宁省沈阳市和平区文化路3号巷11号,SH,0,0
'600718,2004,东软股份,沈阳东软软件股份有限公司,"Shenyang Neusoft Co.,Ltd.",G87,451030,辽宁省沈阳市和平区文化路3号巷11号,SH,0,0
'600718,2005,G东软,沈阳东软软件股份有限公司,"Shenyang Neusoft Co.,Ltd.",G87,451030,辽宁省沈阳市和平区文化路3号巷11号,SH,0,0
'600718,2006,东软股份,沈阳东软软件股份有限公司,"Shenyang Neusoft Co.,Ltd.",G87,451030,NA,SH,0,0
'600718,2007,东软股份,沈阳东软软件股份有限公司,"Shenyang Neusoft Co.,Ltd.",G87,451030,NA,SH,0,0
'600718,2009,东软集团,东软软件股份有限公司,NA,G87,451030,NA,SH,0,0
'600718,2010,东软集团,东软软件股份有限公司,NA,G87,451030,NA,SH,0,0
'600719,2002,大连热电,大连热电股份有限公司,"DALIAN THERMAL POWER CO.,LTD.",D01,551010,辽宁省大连市河口区香周路210号,SH,0,0
'600719,2003,大连热电,大连热电股份有限公司,"DALIAN THERMAL POWER CO.,LTD.",D01,551010,辽宁省大连市河口区香周路210号,SH,0,0
'600719,2004,大连热电,大连热电股份有限公司,"DALIAN THERMAL POWER CO.,LTD.",D01,551010,辽宁省大连市河口区香周路210号,SH,0,0
'600719,2005,大连热电,大连热电股份有限公司,"DALIAN THERMAL POWER CO.,LTD.",D01,551010,辽宁省大连市河口区香周路210号,SH,0,0
'600719,2006,大连热电,大连热电股份有限公司,"DALIAN THERMAL POWER CO.,LTD.",D01,551030,NA,SH,0,0
'600719,2007,大连热电,大连热电股份有限公司,"DALIAN THERMAL POWER CO.,LTD.",D01,551030,NA,SH,0,0
'600719,2009,大连热电,大连热电股份有限公司,NA,D01,551030,NA,SH,0,0
'600719,2011,大连热电,大连热电股份有限公司,NA,D01,551030,NA,SH,0,0
'600720,2002,祁连山,甘肃祁连山水泥股份有限公司,"GANSU QILIANSHAN CEMENT GROUP Co.,Ltd.",C61,151020,甘肃省兰州市城关区酒泉路,SH,0,0
'600720,2003,祁连山,甘肃祁连山水泥股份有限公司,"GANSU QILIANSHAN CEMENT GROUP Co.,Ltd.",C61,151020,甘肃省兰州市城关区酒泉路,SH,0,0
'600720,2004,祁连山,甘肃祁连山水泥集团股份有限公司,"GANSU QILIANSHAN CEMENT GROUP Co.,Ltd.",C61,151020,甘肃省兰州市城关区酒泉路,SH,0,0
'600720,2005,祁连山,甘肃祁连山水泥集团股份有限公司,"GANSU QILIANSHAN CEMENT GROUP Co.,Ltd.",C61,151020,甘肃省兰州市城关区酒泉路,SH,0,0
'600720,2006,祁连山,甘肃祁连山水泥集团股份有限公司,"GANSU QILIANSHAN CEMENT GROUP Co.,Ltd",C61,151020,NA,SH,0,0
'600720,2007,祁连山,甘肃祁连山水泥集团股份有限公司,"GANSU QILIANSHAN CEMENT GROUP Co.,Ltd",C61,151020,NA,SH,0,0
'600720,2009,祁连山,甘肃祁连山水泥集团股份有限公司,NA,C61,151020,NA,SH,0,0
'600720,2011,祁连山,甘肃祁连山水泥集团股份有限公司,NA,C61,151020,NA,SH,0,0
'600721,2002,百花村,新疆百花村股份有限公司,"XINJIANG BAI HUACUN CO.,LTD.",H11,253010,新疆乌鲁木齐中山路141号,SH,0,0
'600721,2004,百花村,新疆百花村股份有限公司,"XINJIANG BAI HUACUN CO.,LTD.",H11,253010,新疆乌鲁木齐中山路141号,SH,0,0
'600721,2005,百花村,新疆百花村股份有限公司,"XINJIANG BAI HUACUN CO.,LTD.",H11,253010,新疆乌鲁木齐中山路141号,SH,0,0
'600721,2006,S*ST百花,新疆百花村股份有限公司,"XINJIANG BAI HUACUN CO.,LTD.",H11,253010,NA,SH,0,1
'600721,2010,ST百花,新疆百花村股份有限公司,NA,H11,253010,NA,SH,0,1
'600722,2002,沧州化工,沧州化学工业股份有限公司,"CANG ZHOU CHEMICAL INDUSTRIAL CO.,LTD.",C43,151010,河北省沧州市南环中路18号,SH,0,0
'600722,2003,沧州化工,沧州化学工业股份有限公司,"CANG ZHOU CHEMICAL INDUSTRIAL CO.,LTD.",C43,151010,河北省沧州市南环中路18号,SH,0,0
'600722,2004,沧州化工,沧州化学工业股份有限公司,"CANG ZHOU CHEMICAL INDUSTRIAL CO.,LTD.",C43,151010,河北省沧州市南环中路18号,SH,0,0
'600722,2005,沧州化工,沧州化学工业股份有限公司,"CANG ZHOU CHEMICAL INDUSTRIAL CO.,LTD.",C43,151010,河北省沧州市南环中路18号,SH,0,0
'600722,2006,沧州化工,沧州化学工业股份有限公司,NA,C43,151010,NA,SH,0,0
'600722,2007,*ST沧化,沧州化学工业股份有限公司,"CANG ZHOU CHEMICAL INDUSTRIAL CO.,LTD.",C43,151010,NA,SH,0,1
'600722,2009,*ST金化,河北金牛化工股份有限公司,NA,C43,151010,NA,SH,0,1
'600722,2011,*ST金化,河北金牛化工股份有限公司,NA,C43,151010,NA,SH,0,1
